weather_id,timestamp,state,district,latitude,longitude,rainfall_1h_mm,rainfall_6h_mm,rainfall_24h_mm,rainfall_3day_mm,temperature_c,humidity_percent,wind_speed_kmph,pressure_hpa,weather_condition
W002526,2025-12-09 18:00:00,Mizoram,Aizawl,23.8057,92.7199,0.9,3.4,5.1,10.1,32.6,72,27.5,907.1,LIGHT_RAIN
W002527,2025-12-09 20:24:00,Mizoram,Kolasib,24.2617,92.7127,1.9,6.4,10.3,25.7,34.8,73,16.2,957.4,LIGHT_RAIN
W002528,2025-12-09 22:48:00,Mizoram,Lunglei,23.016,92.8667,2.4,8.3,11.8,28.9,22.2,72,19.4,907.7,LIGHT_RAIN
W002529,2025-12-10 01:12:00,Tripura,West Tripura,23.6873,91.4155,0.8,1.6,3.4,10.9,28.5,61,9.1,1004.7,LIGHT_RAIN
W002530,2025-12-10 03:36:00,Tripura,Sipahijala,23.5568,91.2343,2.3,4.0,8.1,25.0,23.2,74,35.0,1008.9,LIGHT_RAIN
W002531,2025-12-10 06:00:00,Tripura,Dhalai,23.8458,91.7208,3.7,7.9,10.7,20.4,24.5,55,35.4,995.9,LIGHT_RAIN
W002532,2025-12-10 08:24:00,Arunachal Pradesh,Tawang,27.634,91.9935,1.1,3.2,5.2,10.0,7.1,57,9.1,732.8,LIGHT_RAIN
W002533,2025-12-10 10:48:00,Arunachal Pradesh,West Kameng,27.2414,92.3294,3.4,10.5,12.4,40.6,10.3,48,39.8,796.7,LIGHT_RAIN
W002534,2025-12-10 13:12:00,Arunachal Pradesh,Papum Pare,27.1643,93.5863,0.4,2.0,2.3,4.6,29.4,50,21.2,979.4,LIGHT_RAIN
W002535,2025-12-10 15:36:00,Arunachal Pradesh,East Siang,28.0713,95.2123,1.1,2.4,3.9,12.9,25.0,59,18.0,1001.1,LIGHT_RAIN
W002536,2025-12-10 18:00:00,Arunachal Pradesh,Lower Subansiri,27.5662,93.8565,4.3,6.7,12.7,24.3,28.2,68,12.1,866.2,LIGHT_RAIN
W002537,2025-12-10 20:24:00,Assam,Kamrup Metropolitan,26.0632,91.8578,2.1,7.1,11.1,33.4,22.6,70,28.5,1002.9,LIGHT_RAIN
W002538,2025-12-10 22:48:00,Assam,Kamrup Rural,26.1185,91.5576,1.8,6.0,8.9,24.9,31.2,48,36.2,1006.6,LIGHT_RAIN
W002539,2025-12-11 01:12:00,Assam,Darrang,26.4733,92.0228,2.4,7.1,11.4,35.5,30.3,52,22.2,1004.2,LIGHT_RAIN
W002540,2025-12-11 03:36:00,Assam,Sonitpur,26.5121,92.8403,0.8,1.5,3.2,9.9,25.1,53,11.7,1007.0,LIGHT_RAIN
W002541,2025-12-11 06:00:00,Assam,Dibrugarh,27.5415,94.964,1.2,6.7,9.1,28.3,34.6,71,20.8,1000.5,LIGHT_RAIN
W002542,2025-12-11 08:24:00,Assam,Cachar,24.7851,92.8874,1.8,8.6,13.9,41.9,22.3,56,13.7,1011.2,LIGHT_RAIN
W002543,2025-12-11 10:48:00,Assam,Nagaon,26.2373,92.589,0.9,1.7,2.7,6.3,30.6,65,20.5,1007.0,LIGHT_RAIN
W002544,2025-12-11 13:12:00,Meghalaya,East Khasi Hills,25.5617,92.0017,0.2,0.6,1.2,3.6,33.2,66,29.0,866.2,LIGHT_RAIN
W002545,2025-12-11 15:36:00,Meghalaya,West Khasi Hills,25.5222,91.1144,3.3,8.4,11.7,28.3,27.1,51,25.9,892.6,LIGHT_RAIN
W002546,2025-12-11 18:00:00,Meghalaya,Ri-Bhoi,25.7999,91.8757,3.2,9.7,13.2,41.8,28.8,72,11.9,962.5,LIGHT_RAIN
W002547,2025-12-11 20:24:00,Meghalaya,West Jaintia Hills,25.3494,92.0506,2.8,6.3,11.4,29.8,23.4,73,11.9,883.9,LIGHT_RAIN
W002548,2025-12-11 22:48:00,Sikkim,East Sikkim,27.3254,88.5834,0.1,0.5,0.9,1.9,14.6,63,41.8,848.3,CLEAR
W002549,2025-12-12 01:12:00,Sikkim,North Sikkim,27.5655,88.4464,4.2,7.8,12.4,24.9,14.2,54,10.5,775.4,LIGHT_RAIN
W002550,2025-12-12 03:36:00,Sikkim,South Sikkim,27.2407,88.2183,3.4,8.3,10.4,23.9,29.5,75,31.2,887.8,LIGHT_RAIN
W002551,2025-12-12 06:00:00,Nagaland,Kohima,25.676,94.2144,1.1,4.6,5.6,13.3,22.7,58,33.2,876.0,LIGHT_RAIN
W002552,2025-12-12 08:24:00,Nagaland,Dimapur,26.0122,93.5981,0.0,0.1,0.1,0.3,32.3,75,21.7,999.2,CLEAR
W002553,2025-12-12 10:48:00,Nagaland,Mokokchung,26.211,94.6371,2.9,7.7,12.7,28.1,33.4,51,30.9,886.7,LIGHT_RAIN
W002554,2025-12-12 13:12:00,Manipur,Imphal West,24.6916,93.984,1.5,5.0,6.3,18.3,28.8,72,11.0,935.1,LIGHT_RAIN
W002555,2025-12-12 15:36:00,Manipur,Bishnupur,24.5437,93.8294,0.8,1.9,2.3,6.0,26.9,76,22.3,940.7,LIGHT_RAIN
W002556,2025-12-12 18:00:00,Manipur,Senapati,25.3037,93.9972,0.0,0.1,0.2,0.6,30.4,70,18.8,885.0,CLEAR
W002557,2025-12-12 20:24:00,Mizoram,Aizawl,23.7146,92.8671,3.6,8.9,12.0,35.6,33.4,64,40.6,907.2,LIGHT_RAIN
W002558,2025-12-12 22:48:00,Mizoram,Kolasib,24.1496,92.81,1.6,7.4,11.9,27.6,25.5,68,18.3,948.3,LIGHT_RAIN
W002559,2025-12-13 01:12:00,Mizoram,Lunglei,22.8155,92.7215,3.2,4.4,9.3,19.4,33.4,62,37.8,912.4,LIGHT_RAIN
W002560,2025-12-13 03:36:00,Tripura,West Tripura,23.9777,91.333,3.1,4.7,9.2,30.0,28.9,51,40.4,1011.2,LIGHT_RAIN
W002561,2025-12-13 06:00:00,Tripura,Sipahijala,23.7645,91.1931,0.2,0.7,0.9,2.1,31.7,71,22.4,1005.0,CLEAR
W002562,2025-12-13 08:24:00,Tripura,Dhalai,23.7321,91.866,1.5,3.9,7.2,22.4,34.2,72,11.3,1002.0,LIGHT_RAIN
W002563,2025-12-13 10:48:00,Arunachal Pradesh,Tawang,27.539,91.9156,2.6,5.4,9.8,32.1,11.4,57,10.2,724.2,LIGHT_RAIN
W002564,2025-12-13 13:12:00,Arunachal Pradesh,West Kameng,27.3861,92.5197,2.0,5.8,10.5,22.9,17.1,50,22.7,802.4,LIGHT_RAIN
W002565,2025-12-13 15:36:00,Arunachal Pradesh,Papum Pare,26.9636,93.5667,3.1,7.0,12.1,30.8,32.1,67,17.8,986.2,LIGHT_RAIN
W002566,2025-12-13 18:00:00,Arunachal Pradesh,East Siang,28.1384,95.3415,0.4,0.9,1.3,4.4,30.5,75,29.8,998.6,LIGHT_RAIN
W002567,2025-12-13 20:24:00,Arunachal Pradesh,Lower Subansiri,27.6835,93.8873,0.9,3.3,4.1,9.3,23.4,68,40.2,864.3,LIGHT_RAIN
W002568,2025-12-13 22:48:00,Assam,Kamrup Metropolitan,26.1693,91.6306,2.4,3.6,7.6,20.0,27.6,73,33.5,1011.2,LIGHT_RAIN
W002569,2025-12-14 01:12:00,Assam,Kamrup Rural,26.3149,91.7037,1.3,3.1,6.3,19.5,28.8,77,17.3,1011.2,LIGHT_RAIN
W002570,2025-12-14 03:36:00,Assam,Darrang,26.3769,91.9118,1.9,7.7,9.7,22.5,25.7,57,24.9,1004.3,LIGHT_RAIN
W002571,2025-12-14 06:00:00,Assam,Sonitpur,26.776,92.8674,0.9,2.0,3.3,9.5,30.5,66,16.5,999.9,LIGHT_RAIN
W002572,2025-12-14 08:24:00,Assam,Dibrugarh,27.6157,95.0052,2.4,5.2,10.6,26.9,32.0,52,40.3,997.5,LIGHT_RAIN
W002573,2025-12-14 10:48:00,Assam,Cachar,24.9606,92.8636,1.6,9.1,11.7,34.6,32.4,57,16.6,1011.2,LIGHT_RAIN
W002574,2025-12-14 13:12:00,Assam,Nagaon,26.4384,92.614,0.0,0.0,0.1,0.2,31.7,63,29.1,1003.0,CLEAR
W002575,2025-12-14 15:36:00,Meghalaya,East Khasi Hills,25.4404,91.8845,2.2,4.3,7.8,15.0,30.1,53,8.7,870.6,LIGHT_RAIN
W002576,2025-12-14 18:00:00,Meghalaya,West Khasi Hills,25.4516,91.3486,2.7,6.0,10.1,28.3,28.3,65,25.1,890.8,LIGHT_RAIN
W002577,2025-12-14 20:24:00,Meghalaya,Ri-Bhoi,25.8695,91.8136,1.7,3.8,7.4,18.5,22.6,76,33.2,964.4,LIGHT_RAIN
W002578,2025-12-14 22:48:00,Meghalaya,West Jaintia Hills,25.4924,92.1699,2.3,4.4,8.5,17.1,34.2,50,28.3,878.3,LIGHT_RAIN
W002579,2025-12-15 01:12:00,Sikkim,East Sikkim,27.2235,88.7476,1.5,8.8,12.1,36.1,16.8,72,34.8,855.2,LIGHT_RAIN
W002580,2025-12-15 03:36:00,Sikkim,North Sikkim,27.3615,88.579,0.6,1.8,2.5,8.1,6.8,77,41.9,774.7,LIGHT_RAIN
W002581,2025-12-15 06:00:00,Sikkim,South Sikkim,27.2019,88.3534,1.4,6.8,10.4,22.9,31.9,52,30.7,886.9,LIGHT_RAIN
W002582,2025-12-15 08:24:00,Nagaland,Kohima,25.5384,94.0894,0.6,1.0,1.6,3.4,29.2,71,37.9,871.5,LIGHT_RAIN
W002583,2025-12-15 10:48:00,Nagaland,Dimapur,25.9726,93.8001,1.0,1.5,2.9,7.2,28.5,58,36.0,991.6,LIGHT_RAIN
W002584,2025-12-15 13:12:00,Nagaland,Mokokchung,26.4597,94.6462,1.7,7.8,9.9,32.8,33.6,51,13.9,882.0,LIGHT_RAIN
W002585,2025-12-15 15:36:00,Manipur,Imphal West,24.8829,93.8769,0.9,5.4,6.4,13.0,25.6,53,30.2,938.3,LIGHT_RAIN
W002586,2025-12-15 18:00:00,Manipur,Bishnupur,24.6916,93.7808,1.1,4.0,6.9,18.2,31.1,73,14.1,941.3,LIGHT_RAIN
W002587,2025-12-15 20:24:00,Manipur,Senapati,25.3132,94.1308,3.0,6.3,11.0,23.4,29.9,53,22.9,888.9,LIGHT_RAIN
W002588,2025-12-15 22:48:00,Mizoram,Aizawl,23.8272,92.6588,0.8,1.7,3.3,9.5,27.9,66,29.0,905.8,LIGHT_RAIN
W002589,2025-12-16 01:12:00,Mizoram,Kolasib,24.2664,92.6695,0.3,1.6,2.0,4.8,29.4,67,36.8,953.8,LIGHT_RAIN
W002590,2025-12-16 03:36:00,Mizoram,Lunglei,22.9681,92.8779,1.6,3.7,4.6,14.3,22.0,70,20.4,909.9,LIGHT_RAIN
W002591,2025-12-16 06:00:00,Tripura,West Tripura,23.8361,91.3267,2.8,6.5,9.6,25.4,32.4,69,15.6,1011.2,LIGHT_RAIN
W002592,2025-12-16 08:24:00,Tripura,Sipahijala,23.5555,91.2551,1.2,2.7,4.1,10.6,26.5,52,25.7,1005.9,LIGHT_RAIN
W002593,2025-12-16 10:48:00,Tripura,Dhalai,23.7735,91.8425,1.9,6.3,8.8,28.7,23.7,52,16.1,994.8,LIGHT_RAIN
W002594,2025-12-16 13:12:00,Arunachal Pradesh,Tawang,27.7019,91.8821,0.4,1.0,1.5,3.4,8.9,51,24.2,726.0,LIGHT_RAIN
W002595,2025-12-16 15:36:00,Arunachal Pradesh,West Kameng,27.1877,92.4627,0.9,1.9,2.6,5.6,9.5,77,17.5,803.5,LIGHT_RAIN
W002596,2025-12-16 18:00:00,Arunachal Pradesh,Papum Pare,27.216,93.7001,2.2,4.2,7.4,22.2,23.3,54,36.0,985.0,LIGHT_RAIN
W002597,2025-12-16 20:24:00,Arunachal Pradesh,East Siang,28.0714,95.1911,0.3,0.9,1.8,3.5,28.3,55,33.6,1000.9,LIGHT_RAIN
W002598,2025-12-16 22:48:00,Arunachal Pradesh,Lower Subansiri,27.44,93.8194,3.9,7.9,12.4,41.1,31.8,69,18.3,859.6,LIGHT_RAIN
W002599,2025-12-17 01:12:00,Assam,Kamrup Metropolitan,26.2795,91.8536,2.6,4.5,8.2,15.7,28.8,58,37.9,1006.0,LIGHT_RAIN
W002600,2025-12-17 03:36:00,Assam,Kamrup Rural,26.163,91.6841,2.2,9.4,13.4,28.0,34.3,51,35.7,1007.8,LIGHT_RAIN
W002601,2025-12-17 06:00:00,Assam,Darrang,26.4444,91.9588,1.7,6.2,10.4,20.6,22.1,77,28.3,1010.9,LIGHT_RAIN
W002602,2025-12-17 08:24:00,Assam,Sonitpur,26.7171,92.788,1.3,4.4,6.2,12.5,27.8,64,17.2,1008.5,LIGHT_RAIN
W002603,2025-12-17 10:48:00,Assam,Dibrugarh,27.4085,94.8435,2.1,6.4,8.4,19.1,22.0,61,17.5,1004.6,LIGHT_RAIN
W002604,2025-12-17 13:12:00,Assam,Cachar,24.7285,92.7438,3.0,7.0,9.1,24.7,23.2,71,23.1,1011.2,LIGHT_RAIN
W002605,2025-12-17 15:36:00,Assam,Nagaon,26.3175,92.6968,2.4,5.7,9.4,22.2,26.8,57,22.9,1007.6,LIGHT_RAIN
W002606,2025-12-17 18:00:00,Meghalaya,East Khasi Hills,25.5456,91.9742,2.4,3.1,6.8,22.2,33.9,57,40.1,864.3,LIGHT_RAIN
W002607,2025-12-17 20:24:00,Meghalaya,West Khasi Hills,25.5327,91.2531,2.3,5.9,7.3,19.9,23.3,51,25.4,881.9,LIGHT_RAIN
W002608,2025-12-17 22:48:00,Meghalaya,Ri-Bhoi,26.006,92.016,2.9,6.3,9.3,28.1,28.7,57,35.4,960.0,LIGHT_RAIN
W002609,2025-12-18 01:12:00,Meghalaya,West Jaintia Hills,25.54,92.3193,0.6,1.1,1.9,5.0,34.7,70,40.7,882.7,LIGHT_RAIN
W002610,2025-12-18 03:36:00,Sikkim,East Sikkim,27.1976,88.5573,2.1,3.9,7.2,14.4,10.8,71,11.4,849.0,LIGHT_RAIN
W002611,2025-12-18 06:00:00,Sikkim,North Sikkim,27.6022,88.6759,3.8,6.7,12.4,37.4,11.6,48,22.0,771.2,LIGHT_RAIN
W002612,2025-12-18 08:24:00,Sikkim,South Sikkim,27.1976,88.3989,2.2,6.7,9.5,27.5,27.2,70,15.9,890.7,LIGHT_RAIN
W002613,2025-12-18 10:48:00,Nagaland,Kohima,25.6636,93.9737,0.4,0.7,1.4,3.6,23.2,51,40.7,873.3,LIGHT_RAIN
W002614,2025-12-18 13:12:00,Nagaland,Dimapur,25.8581,93.8414,1.4,2.1,4.7,10.7,24.7,51,14.5,996.5,LIGHT_RAIN
W002615,2025-12-18 15:36:00,Nagaland,Mokokchung,26.2507,94.3946,1.7,6.2,9.6,19.4,28.1,71,15.3,889.5,LIGHT_RAIN
W002616,2025-12-18 18:00:00,Manipur,Imphal West,24.9526,93.8541,2.2,3.7,8.0,16.4,29.0,52,9.7,941.4,LIGHT_RAIN
W002617,2025-12-18 20:24:00,Manipur,Bishnupur,24.7087,93.8994,0.1,0.1,0.2,0.4,28.2,72,21.3,941.2,CLEAR
W002618,2025-12-18 22:48:00,Manipur,Senapati,25.1816,94.0021,2.6,8.4,11.6,24.2,27.6,56,24.3,895.2,LIGHT_RAIN
W002619,2025-12-19 01:12:00,Mizoram,Aizawl,23.7869,92.7977,0.7,1.7,2.1,4.2,27.5,57,12.6,906.3,LIGHT_RAIN
W002620,2025-12-19 03:36:00,Mizoram,Kolasib,24.2855,92.7633,1.2,6.8,9.2,20.5,32.5,76,29.2,957.3,LIGHT_RAIN
W002621,2025-12-19 06:00:00,Mizoram,Lunglei,22.7377,92.6836,0.2,1.1,1.7,3.6,33.7,69,29.1,910.7,LIGHT_RAIN
W002622,2025-12-19 08:24:00,Tripura,West Tripura,23.9639,91.1963,2.0,5.6,6.7,13.0,25.0,68,31.9,1008.3,LIGHT_RAIN
W002623,2025-12-19 10:48:00,Tripura,Sipahijala,23.5156,91.3937,0.1,0.1,0.2,0.6,32.4,77,22.1,1005.4,CLEAR
W002624,2025-12-19 13:12:00,Tripura,Dhalai,23.9389,91.8698,4.0,9.0,12.0,27.8,27.7,76,23.2,1004.9,LIGHT_RAIN
W002625,2025-12-19 15:36:00,Arunachal Pradesh,Tawang,27.5473,91.8612,3.9,9.3,14.0,28.3,14.9,55,41.9,730.7,LIGHT_RAIN
W002626,2025-12-19 18:00:00,Arunachal Pradesh,West Kameng,27.2616,92.396,0.1,0.2,0.5,1.7,10.7,50,38.4,799.0,CLEAR
W002627,2025-12-19 20:24:00,Arunachal Pradesh,Papum Pare,27.1626,93.5972,1.4,3.0,5.2,13.7,34.8,48,34.8,978.6,LIGHT_RAIN
W002628,2025-12-19 22:48:00,Arunachal Pradesh,East Siang,28.1008,95.4519,0.2,0.5,0.7,2.2,29.8,65,16.3,994.2,CLEAR
W002629,2025-12-20 01:12:00,Arunachal Pradesh,Lower Subansiri,27.6193,93.7605,1.6,7.0,12.9,29.5,13.7,57,9.1,855.5,LIGHT_RAIN
W002630,2025-12-20 03:36:00,Assam,Kamrup Metropolitan,26.0782,91.7214,2.5,6.2,10.3,27.0,29.4,73,34.6,1004.3,LIGHT_RAIN
W002631,2025-12-20 06:00:00,Assam,Kamrup Rural,26.1487,91.4206,0.8,2.2,3.8,8.7,34.7,48,38.2,1002.8,LIGHT_RAIN
W002632,2025-12-20 08:24:00,Assam,Darrang,26.4084,91.9585,0.1,0.3,0.5,1.6,25.3,61,26.0,1010.6,CLEAR
W002633,2025-12-20 10:48:00,Assam,Sonitpur,26.5667,92.6456,0.9,2.0,3.0,7.7,24.2,60,17.6,1009.1,LIGHT_RAIN
W002634,2025-12-20 13:12:00,Assam,Dibrugarh,27.4694,94.9894,3.2,6.4,12.5,29.0,27.5,57,22.3,999.9,LIGHT_RAIN
W002635,2025-12-20 15:36:00,Assam,Cachar,24.8178,92.6341,0.2,0.5,1.2,3.1,26.3,50,41.6,1011.2,LIGHT_RAIN
W002636,2025-12-20 18:00:00,Assam,Nagaon,26.2871,92.7085,0.4,0.8,1.6,5.0,26.6,68,20.7,1006.9,LIGHT_RAIN
W002637,2025-12-20 20:24:00,Meghalaya,East Khasi Hills,25.7278,91.9084,1.1,5.3,7.8,21.9,26.0,51,40.0,868.7,LIGHT_RAIN
W002638,2025-12-20 22:48:00,Meghalaya,West Khasi Hills,25.4354,91.1462,1.9,4.9,6.1,18.7,25.3,66,31.2,891.3,LIGHT_RAIN
W002639,2025-12-21 01:12:00,Meghalaya,Ri-Bhoi,26.0353,91.937,2.1,5.3,6.7,22.5,30.6,74,35.8,962.8,LIGHT_RAIN
W002640,2025-12-21 03:36:00,Meghalaya,West Jaintia Hills,25.5174,92.343,1.7,5.4,11.7,39.1,25.0,72,31.8,882.2,LIGHT_RAIN
W002641,2025-12-21 06:00:00,Sikkim,East Sikkim,27.4387,88.5454,0.4,1.1,1.7,3.6,10.0,59,22.1,852.9,LIGHT_RAIN
W002642,2025-12-21 08:24:00,Sikkim,North Sikkim,27.5102,88.4823,0.7,2.1,3.6,9.1,10.7,76,25.2,778.4,LIGHT_RAIN
W002643,2025-12-21 10:48:00,Sikkim,South Sikkim,27.0579,88.4605,2.0,9.1,12.6,25.5,30.6,54,25.3,885.6,LIGHT_RAIN
W002644,2025-12-21 13:12:00,Nagaland,Kohima,25.6104,94.1022,3.5,8.6,10.8,33.4,33.2,66,17.2,873.7,LIGHT_RAIN
W002645,2025-12-21 15:36:00,Nagaland,Dimapur,26.0391,93.7208,2.9,7.9,10.4,34.3,29.7,69,34.6,989.7,LIGHT_RAIN
W002646,2025-12-21 18:00:00,Nagaland,Mokokchung,26.3481,94.5759,1.8,5.4,6.4,13.0,33.2,75,18.2,887.9,LIGHT_RAIN
W002647,2025-12-21 20:24:00,Manipur,Imphal West,24.7582,94.085,2.5,6.3,7.4,14.3,22.1,67,21.1,940.7,LIGHT_RAIN
W002648,2025-12-21 22:48:00,Manipur,Bishnupur,24.6612,93.8,3.8,6.6,11.9,29.8,33.5,71,13.3,933.9,LIGHT_RAIN
W002649,2025-12-22 01:12:00,Manipur,Senapati,25.2428,94.118,2.6,8.3,10.5,27.9,29.3,67,24.2,891.3,LIGHT_RAIN
W002650,2025-12-22 03:36:00,Mizoram,Aizawl,23.76,92.7896,0.7,2.4,3.4,10.6,27.4,55,27.5,898.8,LIGHT_RAIN
W002651,2025-12-22 06:00:00,Mizoram,Kolasib,24.2681,92.5771,2.9,6.1,13.0,29.5,33.1,58,27.1,957.1,LIGHT_RAIN
W002652,2025-12-22 08:24:00,Mizoram,Lunglei,22.8526,92.7968,2.7,7.4,12.0,38.0,29.4,57,22.8,913.2,LIGHT_RAIN
W002653,2025-12-22 10:48:00,Tripura,West Tripura,23.8936,91.3477,1.4,5.3,6.4,19.4,31.0,50,12.1,1010.0,LIGHT_RAIN
W002654,2025-12-22 13:12:00,Tripura,Sipahijala,23.5644,91.3994,0.5,1.6,2.7,6.2,26.5,67,28.8,1008.6,LIGHT_RAIN
W002655,2025-12-22 15:36:00,Tripura,Dhalai,23.8275,91.8634,0.3,1.1,1.6,5.1,33.0,63,20.1,997.3,LIGHT_RAIN
W002656,2025-12-22 18:00:00,Arunachal Pradesh,Tawang,27.4788,91.7273,2.3,7.2,10.5,20.4,10.8,67,32.9,725.0,LIGHT_RAIN
W002657,2025-12-22 20:24:00,Arunachal Pradesh,West Kameng,27.2853,92.3525,1.0,2.0,3.0,8.7,17.8,62,30.5,802.0,LIGHT_RAIN
W002658,2025-12-22 22:48:00,Arunachal Pradesh,Papum Pare,27.0712,93.5483,3.6,7.7,12.0,31.5,32.7,51,9.2,981.0,LIGHT_RAIN
W002659,2025-12-23 01:12:00,Arunachal Pradesh,East Siang,27.928,95.3056,3.5,7.2,11.3,37.2,23.8,58,40.4,999.9,LIGHT_RAIN
W002660,2025-12-23 03:36:00,Arunachal Pradesh,Lower Subansiri,27.4687,93.8823,0.0,0.2,0.3,0.7,13.6,49,36.2,855.4,CLEAR
W002661,2025-12-23 06:00:00,Assam,Kamrup Metropolitan,26.2944,91.7879,2.3,5.8,8.7,22.5,26.2,59,41.8,1010.4,LIGHT_RAIN
W002662,2025-12-23 08:24:00,Assam,Kamrup Rural,26.0876,91.5677,0.5,2.5,3.0,9.9,29.1,58,32.9,1007.9,LIGHT_RAIN
W002663,2025-12-23 10:48:00,Assam,Darrang,26.4776,92.0714,2.7,6.0,9.9,31.2,31.8,60,16.2,1007.9,LIGHT_RAIN
W002664,2025-12-23 13:12:00,Assam,Sonitpur,26.6063,92.7389,0.9,2.5,4.7,13.9,34.8,48,27.2,1010.2,LIGHT_RAIN
W002665,2025-12-23 15:36:00,Assam,Dibrugarh,27.5309,94.8485,0.8,2.2,4.8,12.4,28.1,70,12.4,996.7,LIGHT_RAIN
W002666,2025-12-23 18:00:00,Assam,Cachar,24.6943,92.6553,2.4,4.4,8.8,21.9,26.3,63,26.9,1011.2,LIGHT_RAIN
W002667,2025-12-23 20:24:00,Assam,Nagaon,26.3165,92.6884,0.2,0.6,0.8,1.8,34.2,52,38.0,1011.2,CLEAR
W002668,2025-12-23 22:48:00,Meghalaya,East Khasi Hills,25.5528,91.7996,4.2,6.3,13.8,34.7,27.5,66,9.1,868.6,LIGHT_RAIN
W002669,2025-12-24 01:12:00,Meghalaya,West Khasi Hills,25.4926,91.1255,2.7,5.6,8.9,28.6,25.4,53,38.8,890.3,LIGHT_RAIN
W002670,2025-12-24 03:36:00,Meghalaya,Ri-Bhoi,25.8814,91.9395,2.6,7.1,8.4,18.4,26.7,49,24.4,963.7,LIGHT_RAIN
W002671,2025-12-24 06:00:00,Meghalaya,West Jaintia Hills,25.5398,92.2629,3.5,7.2,11.6,25.9,28.4,71,31.1,884.9,LIGHT_RAIN
W002672,2025-12-24 08:24:00,Sikkim,East Sikkim,27.2169,88.7542,0.7,1.8,3.6,12.2,13.0,49,11.8,846.0,LIGHT_RAIN
W002673,2025-12-24 10:48:00,Sikkim,North Sikkim,27.5443,88.4462,0.7,1.8,2.7,5.2,16.1,62,13.9,767.3,LIGHT_RAIN
W002674,2025-12-24 13:12:00,Sikkim,South Sikkim,27.102,88.4504,1.7,4.2,8.5,23.9,26.5,66,26.0,885.8,LIGHT_RAIN
W002675,2025-12-24 15:36:00,Nagaland,Kohima,25.6402,94.2352,1.6,3.6,6.7,17.5,22.6,63,14.7,871.6,LIGHT_RAIN
W002676,2025-12-24 18:00:00,Nagaland,Dimapur,25.7777,93.8093,3.1,8.2,10.6,29.4,23.8,76,24.3,989.3,LIGHT_RAIN
W002677,2025-12-24 20:24:00,Nagaland,Mokokchung,26.3273,94.6162,1.0,2.0,3.2,10.2,24.3,71,29.2,886.2,LIGHT_RAIN
W002678,2025-12-24 22:48:00,Manipur,Imphal West,24.841,93.9848,0.2,1.0,1.4,4.1,30.3,75,28.8,931.4,LIGHT_RAIN
W002679,2025-12-25 01:12:00,Manipur,Bishnupur,24.5859,93.7801,0.5,1.1,1.7,4.0,33.7,49,10.3,936.9,LIGHT_RAIN
W002680,2025-12-25 03:36:00,Manipur,Senapati,25.3709,94.1542,0.2,1.0,1.5,4.2,23.2,61,20.1,893.6,LIGHT_RAIN
W002681,2025-12-25 06:00:00,Mizoram,Aizawl,23.8098,92.5807,1.7,3.5,4.9,9.5,24.5,54,35.7,899.0,LIGHT_RAIN
W002682,2025-12-25 08:24:00,Mizoram,Kolasib,24.1844,92.8265,1.4,6.3,10.5,34.9,34.8,68,30.0,949.4,LIGHT_RAIN
W002683,2025-12-25 10:48:00,Mizoram,Lunglei,22.8786,92.6011,0.6,2.9,3.6,8.4,24.5,68,32.5,912.8,LIGHT_RAIN
W002684,2025-12-25 13:12:00,Tripura,West Tripura,23.7116,91.3903,1.6,3.7,5.0,17.0,33.5,63,18.2,1011.2,LIGHT_RAIN
W002685,2025-12-25 15:36:00,Tripura,Sipahijala,23.7017,91.285,1.0,1.9,3.4,9.7,30.2,57,33.0,1007.8,LIGHT_RAIN
W002686,2025-12-25 18:00:00,Tripura,Dhalai,23.9345,91.7795,0.0,0.1,0.1,0.3,32.3,68,10.7,997.6,CLEAR
W002687,2025-12-25 20:24:00,Arunachal Pradesh,Tawang,27.6916,91.9651,1.1,3.0,6.4,13.7,7.0,73,20.0,724.2,LIGHT_RAIN
W002688,2025-12-25 22:48:00,Arunachal Pradesh,West Kameng,27.3025,92.5321,0.5,1.5,2.2,5.1,16.2,67,31.0,797.4,LIGHT_RAIN
W002689,2025-12-26 01:12:00,Arunachal Pradesh,Papum Pare,26.9709,93.6559,1.7,6.3,9.8,24.4,29.3,61,32.1,976.3,LIGHT_RAIN
W002690,2025-12-26 03:36:00,Arunachal Pradesh,East Siang,27.9431,95.4695,1.4,5.4,8.2,23.8,29.4,56,28.2,994.4,LIGHT_RAIN
W002691,2025-12-26 06:00:00,Arunachal Pradesh,Lower Subansiri,27.5331,93.8882,3.6,9.4,11.2,28.7,12.3,62,24.9,854.9,LIGHT_RAIN
W002692,2025-12-26 08:24:00,Assam,Kamrup Metropolitan,26.0113,91.6937,2.5,3.6,7.5,17.6,27.8,69,37.1,1008.3,LIGHT_RAIN
W002693,2025-12-26 10:48:00,Assam,Kamrup Rural,26.2048,91.6498,0.5,1.6,2.3,7.1,26.1,73,17.6,1011.2,LIGHT_RAIN
W002694,2025-12-26 13:12:00,Assam,Darrang,26.4168,92.0859,2.4,5.0,10.4,27.8,23.8,56,17.0,1007.8,LIGHT_RAIN
W002695,2025-12-26 15:36:00,Assam,Sonitpur,26.6221,92.7188,1.2,7.6,9.9,27.2,23.8,71,17.5,1008.3,LIGHT_RAIN
W002696,2025-12-26 18:00:00,Assam,Dibrugarh,27.4624,94.8483,2.0,5.2,11.0,36.2,27.5,61,39.4,1001.7,LIGHT_RAIN
