network_id,timestamp,state,district,latitude,longitude,operator,network_type,availability_percent,signal_dbm,download_mbps,upload_mbps,latency_ms,packet_loss_percent,call_drop_percent,status,confidence
N002181,2026-06-22 21:00:00,Assam,Cachar,24.9581,92.8224,Airtel,4G,98,-69,43.3,19.9,40,0.8,0.4,GOOD,0.97
N002182,2026-06-22 21:03:00,Assam,Nagaon,26.2493,92.7466,BSNL,5G,96,-73,114.0,25.1,34,1.0,0.6,GOOD,0.88
N002183,2026-06-22 21:06:00,Meghalaya,East Khasi Hills,25.4676,91.8405,BSNL,3G,81,-81,4.4,1.4,123,3.2,1.8,POOR,0.86
N002184,2026-06-22 21:09:00,Meghalaya,West Khasi Hills,25.4811,91.1235,Jio,4G,79,-89,13.8,4.9,121,5.3,2.9,OK,0.96
N002185,2026-06-22 21:12:00,Meghalaya,Ri-Bhoi,25.9496,91.8798,Airtel,5G,95,-76,28.1,10.7,28,1.0,0.6,GOOD,0.96
N002186,2026-06-22 21:15:00,Meghalaya,West Jaintia Hills,25.5944,92.2926,Jio,3G,79,-95,11.6,3.2,93,2.4,1.3,POOR,0.93
N002187,2026-06-22 21:18:00,Sikkim,East Sikkim,27.4531,88.6749,BSNL,3G,72,-82,9.1,4.1,69,5.2,2.9,POOR,0.86
N002188,2026-06-22 21:21:00,Sikkim,North Sikkim,27.3693,88.5836,Airtel,3G,34,-99,1.3,0.42,650,20.5,11.3,POOR,0.92
N002189,2026-06-22 21:24:00,Sikkim,South Sikkim,27.1525,88.3123,BSNL,4G,89,-89,8.8,1.6,86,5.7,3.1,OK,0.91
N002190,2026-06-22 21:27:00,Nagaland,Kohima,25.6214,94.1682,Airtel,2G,68,-80,6.5,3.3,81,2.3,1.3,POOR,0.94
N002191,2026-06-22 21:30:00,Nagaland,Dimapur,25.9237,93.6362,BSNL,5G,92,-64,72.2,21.5,45,0.8,0.4,GOOD,0.92
N002192,2026-06-22 21:33:00,Nagaland,Mokokchung,26.2354,94.4186,Jio,3G,80,-81,11.0,3.5,76,3.9,2.1,POOR,0.88
N002193,2026-06-22 21:36:00,Manipur,Imphal West,24.6928,93.7941,Airtel,4G,78,-98,14.2,2.3,135,1.9,1.0,OK,0.98
N002194,2026-06-22 21:39:00,Manipur,Bishnupur,24.5246,93.6161,Jio,3G,75,-92,14.0,3.8,114,4.5,2.5,POOR,0.96
N002195,2026-06-22 21:42:00,Manipur,Senapati,25.1316,93.9156,Airtel,2G,88,-83,15.0,2.2,96,6.0,3.3,POOR,0.95
N002196,2026-06-22 21:45:00,Mizoram,Aizawl,23.7355,92.6246,Airtel,4G,65,-88,6.0,1.4,139,5.7,3.1,OK,0.9
N002197,2026-06-22 21:48:00,Mizoram,Kolasib,24.1756,92.7155,BSNL,5G,96,-54,63.5,15.5,44,0.7,0.4,GOOD,0.88
N002198,2026-06-22 21:51:00,Mizoram,Lunglei,22.8617,92.7776,Airtel,2G,85,-93,8.6,4.2,87,3.4,1.9,POOR,0.97
N002199,2026-06-22 21:54:00,Tripura,West Tripura,23.9162,91.2263,BSNL,5G,93,-63,76.1,11.8,45,0.4,0.2,GOOD,0.92
N002200,2026-06-22 21:57:00,Tripura,Sipahijala,23.6472,91.1688,BSNL,5G,94,-54,123.2,25.7,19,0.2,0.1,GOOD,0.86
N002201,2026-06-22 22:00:00,Tripura,Dhalai,23.7754,91.911,Airtel,4G,93,-52,50.0,28.1,43,0.3,0.2,GOOD,0.87
N002202,2026-06-22 22:03:00,Arunachal Pradesh,Tawang,27.5225,91.8697,Airtel,3G,47,-94,1.29,0.5,463,31.6,17.4,POOR,0.94
N002203,2026-06-22 22:06:00,Arunachal Pradesh,West Kameng,27.2645,92.3857,Jio,NO_SERVICE,25,-112,0.26,0.25,671,25.9,14.2,NO_NETWORK,0.98
N002204,2026-06-22 22:09:00,Arunachal Pradesh,Papum Pare,27.1252,93.7477,Jio,4G,92,-63,124.4,39.7,30,0.5,0.3,GOOD,0.93
N002205,2026-06-22 22:12:00,Arunachal Pradesh,East Siang,28.0424,95.2362,Airtel,5G,92,-62,78.4,12.4,48,0.9,0.5,GOOD,0.94
N002206,2026-06-22 22:15:00,Arunachal Pradesh,Lower Subansiri,27.5641,93.9002,BSNL,4G,72,-91,5.1,3.3,139,4.2,2.3,OK,0.87
N002207,2026-06-22 22:18:00,Assam,Kamrup Metropolitan,26.0132,91.7343,BSNL,4G,92,-53,63.4,13.2,20,1.2,0.7,GOOD,0.94
N002208,2026-06-22 22:21:00,Assam,Kamrup Rural,26.2459,91.6417,Jio,5G,99,-65,55.6,25.9,37,1.3,0.7,GOOD,0.89
N002209,2026-06-22 22:24:00,Assam,Darrang,26.4269,92.1028,Jio,4G,98,-67,101.0,20.3,29,0.7,0.4,GOOD,0.94
N002210,2026-06-22 22:27:00,Assam,Sonitpur,26.7678,92.7238,BSNL,4G,96,-69,41.0,18.1,22,0.9,0.5,GOOD,0.94
N002211,2026-06-22 22:30:00,Assam,Dibrugarh,27.3904,94.8671,BSNL,4G,93,-53,36.1,19.1,36,1.3,0.7,GOOD,0.91
N002212,2026-06-22 22:33:00,Assam,Cachar,24.9747,92.6353,Jio,5G,96,-55,71.2,40.6,29,0.4,0.2,GOOD,0.96
N002213,2026-06-22 22:36:00,Assam,Nagaon,26.2541,92.7164,Jio,4G,94,-56,128.3,34.1,35,0.1,0.1,GOOD,0.88
N002214,2026-06-22 22:39:00,Meghalaya,East Khasi Hills,25.5945,91.7589,Airtel,3G,70,-98,10.8,3.7,102,5.4,3.0,POOR,0.85
N002215,2026-06-22 22:42:00,Meghalaya,West Khasi Hills,25.5704,91.2749,Jio,3G,78,-79,12.3,4.5,135,3.9,2.1,POOR,0.96
N002216,2026-06-22 22:45:00,Meghalaya,Ri-Bhoi,26.0448,91.8403,Airtel,4G,92,-71,38.2,27.2,32,0.6,0.3,GOOD,0.86
N002217,2026-06-22 22:48:00,Meghalaya,West Jaintia Hills,25.3715,92.0776,Airtel,2G,79,-79,14.0,4.9,69,2.6,1.4,POOR,0.92
N002218,2026-06-22 22:51:00,Sikkim,East Sikkim,27.4554,88.6945,Jio,3G,85,-78,8.1,2.6,136,2.2,1.2,POOR,0.96
N002219,2026-06-22 22:54:00,Sikkim,North Sikkim,27.612,88.475,BSNL,3G,44,-104,1.11,0.06,546,16.8,9.2,POOR,0.88
N002220,2026-06-22 22:57:00,Sikkim,South Sikkim,27.0742,88.2131,Jio,2G,70,-81,11.6,3.3,110,3.4,1.9,POOR,0.94
N002221,2026-06-22 23:00:00,Nagaland,Kohima,25.8245,93.9975,Airtel,4G,72,-80,14.7,2.7,121,2.9,1.6,OK,0.92
N002222,2026-06-22 23:03:00,Nagaland,Dimapur,25.7798,93.6526,BSNL,5G,100,-68,95.7,26.4,23,1.1,0.6,GOOD,0.95
N002223,2026-06-22 23:06:00,Nagaland,Mokokchung,26.419,94.6393,Airtel,3G,78,-90,4.2,1.5,80,2.2,1.2,POOR,0.91
N002224,2026-06-22 23:09:00,Manipur,Imphal West,24.9494,94.0209,Jio,5G,93,-56,127.4,35.3,18,1.1,0.6,GOOD,0.97
N002225,2026-06-22 23:12:00,Manipur,Bishnupur,24.7503,93.7102,Jio,4G,99,-66,99.6,30.3,24,1.2,0.7,GOOD,0.94
N002226,2026-06-22 23:15:00,Manipur,Senapati,25.3801,94.0717,Airtel,2G,69,-95,7.0,1.6,101,4.1,2.3,POOR,0.9
N002227,2026-06-22 23:18:00,Mizoram,Aizawl,23.8507,92.82,Jio,3G,73,-81,9.2,4.3,143,2.3,1.3,POOR,0.86
N002228,2026-06-22 23:21:00,Mizoram,Kolasib,24.1332,92.6417,Jio,5G,99,-58,94.9,12.4,39,0.4,0.2,GOOD,0.85
N002229,2026-06-22 23:24:00,Mizoram,Lunglei,22.8005,92.7221,Airtel,2G,89,-95,14.5,1.9,121,5.9,3.2,POOR,0.85
N002230,2026-06-22 23:27:00,Tripura,West Tripura,23.8312,91.1469,BSNL,5G,92,-74,102.9,32.6,46,0.2,0.1,GOOD,0.91
N002231,2026-06-22 23:30:00,Tripura,Sipahijala,23.7745,91.1799,Jio,4G,99,-55,40.5,24.8,32,0.3,0.2,GOOD,0.86
N002232,2026-06-22 23:33:00,Tripura,Dhalai,23.9588,91.8154,Jio,4G,93,-75,110.3,41.1,28,0.8,0.4,GOOD,0.88
N002233,2026-06-22 23:36:00,Arunachal Pradesh,Tawang,27.6341,91.8691,Jio,NO_SERVICE,44,-107,1.1,0.28,593,30.2,16.6,NO_NETWORK,0.94
N002234,2026-06-22 23:39:00,Arunachal Pradesh,West Kameng,27.2188,92.2737,BSNL,3G,46,-109,0.28,0.35,539,15.9,8.7,POOR,0.94
N002235,2026-06-22 23:42:00,Arunachal Pradesh,Papum Pare,27.1988,93.5454,BSNL,5G,97,-61,29.8,19.1,47,0.3,0.2,GOOD,0.94
N002236,2026-06-22 23:45:00,Arunachal Pradesh,East Siang,28.0183,95.4248,Airtel,4G,95,-76,68.5,18.1,30,0.6,0.3,GOOD,0.94
N002237,2026-06-22 23:48:00,Arunachal Pradesh,Lower Subansiri,27.6786,93.9057,Jio,4G,66,-78,8.3,1.7,128,2.6,1.4,OK,0.94
N002238,2026-06-22 23:51:00,Assam,Kamrup Metropolitan,26.2109,91.7896,Jio,4G,95,-67,120.1,19.1,33,0.8,0.4,GOOD,0.94
N002239,2026-06-22 23:54:00,Assam,Kamrup Rural,26.1622,91.6278,Airtel,4G,98,-71,111.4,9.4,27,0.8,0.4,GOOD,0.92
N002240,2026-06-22 23:57:00,Assam,Darrang,26.4164,92.1047,BSNL,5G,100,-66,121.0,15.2,33,1.0,0.6,GOOD,0.95
N002241,2026-06-23 00:00:00,Assam,Sonitpur,26.568,92.8474,Jio,5G,98,-54,119.8,40.6,36,0.9,0.5,GOOD,0.89
N002242,2026-06-23 00:03:00,Assam,Dibrugarh,27.4856,94.8633,Jio,4G,95,-76,46.2,15.5,22,0.4,0.2,GOOD,0.92
N002243,2026-06-23 00:06:00,Assam,Cachar,24.7639,92.7041,BSNL,5G,96,-52,112.0,25.1,22,1.3,0.7,GOOD,0.89
N002244,2026-06-23 00:09:00,Assam,Nagaon,26.2325,92.7045,BSNL,5G,98,-65,60.7,19.9,39,0.8,0.4,GOOD,0.95
N002245,2026-06-23 00:12:00,Meghalaya,East Khasi Hills,25.5619,91.7485,Airtel,3G,65,-93,7.1,2.9,140,2.7,1.5,POOR,0.94
N002246,2026-06-23 00:15:00,Meghalaya,West Khasi Hills,25.5041,91.3633,Airtel,3G,81,-95,14.5,4.7,102,4.3,2.4,POOR,0.96
N002247,2026-06-23 00:18:00,Meghalaya,Ri-Bhoi,25.7739,91.9991,Airtel,4G,98,-76,78.2,37.3,40,0.7,0.4,GOOD,0.9
N002248,2026-06-23 00:21:00,Meghalaya,West Jaintia Hills,25.3539,92.2798,Airtel,3G,81,-98,16.0,3.3,92,4.8,2.6,POOR,0.86
N002249,2026-06-23 00:24:00,Sikkim,East Sikkim,27.2571,88.5088,BSNL,2G,80,-93,6.6,3.2,84,4.4,2.4,POOR,0.93
N002250,2026-06-23 00:27:00,Sikkim,North Sikkim,27.3843,88.4116,Airtel,NO_SERVICE,16,-100,1.49,0.43,524,26.2,14.4,NO_NETWORK,0.87
N002251,2026-06-23 00:30:00,Sikkim,South Sikkim,27.1152,88.366,BSNL,4G,80,-87,14.9,1.5,111,3.9,2.1,OK,0.88
N002252,2026-06-23 00:33:00,Nagaland,Kohima,25.6028,94.0358,Airtel,3G,72,-88,13.5,2.1,121,4.3,2.4,POOR,0.9
N002253,2026-06-23 00:36:00,Nagaland,Dimapur,25.9189,93.5909,BSNL,5G,98,-69,39.9,37.3,45,0.5,0.3,GOOD,0.93
N002254,2026-06-23 00:39:00,Nagaland,Mokokchung,26.3081,94.5233,Jio,2G,70,-93,13.6,3.2,89,6.4,3.5,POOR,0.9
N002255,2026-06-23 00:42:00,Manipur,Imphal West,24.9157,93.9911,Airtel,4G,93,-62,76.5,40.3,24,0.1,0.1,GOOD,0.94
N002256,2026-06-23 00:45:00,Manipur,Bishnupur,24.5253,93.7125,Airtel,2G,77,-87,7.7,1.5,135,4.6,2.5,POOR,0.92
N002257,2026-06-23 00:48:00,Manipur,Senapati,25.3792,93.9724,BSNL,3G,81,-89,5.8,4.3,123,3.3,1.8,POOR,0.93
N002258,2026-06-23 00:51:00,Mizoram,Aizawl,23.6252,92.581,BSNL,4G,89,-92,5.2,3.3,96,5.0,2.8,OK,0.85
N002259,2026-06-23 00:54:00,Mizoram,Kolasib,24.1019,92.5934,BSNL,5G,97,-74,100.0,16.9,38,1.3,0.7,GOOD,0.97
N002260,2026-06-23 00:57:00,Mizoram,Lunglei,22.8825,92.7644,Airtel,2G,87,-92,8.9,1.6,113,5.1,2.8,POOR,0.87
N002261,2026-06-23 01:00:00,Tripura,West Tripura,23.8563,91.3339,Jio,4G,95,-61,127.7,41.1,45,0.1,0.1,GOOD,0.92
N002262,2026-06-23 01:03:00,Tripura,Sipahijala,23.5085,91.1852,Airtel,5G,100,-67,112.7,22.4,20,0.3,0.2,GOOD,0.91
N002263,2026-06-23 01:06:00,Tripura,Dhalai,23.9993,91.8891,Airtel,4G,92,-61,38.5,26.9,46,0.9,0.5,GOOD,0.95
N002264,2026-06-23 01:09:00,Arunachal Pradesh,Tawang,27.6904,91.8677,Jio,2G,41,-97,0.63,0.39,654,18.3,10.1,POOR,0.94
N002265,2026-06-23 01:12:00,Arunachal Pradesh,West Kameng,27.2706,92.361,Airtel,3G,41,-102,1.11,0.03,424,16.5,9.1,POOR,0.94
N002266,2026-06-23 01:15:00,Arunachal Pradesh,Papum Pare,27.0236,93.5395,BSNL,5G,98,-58,72.3,14.9,18,0.9,0.5,GOOD,0.88
N002267,2026-06-23 01:18:00,Arunachal Pradesh,East Siang,28.0104,95.4677,Jio,5G,100,-71,109.0,32.8,47,1.0,0.6,GOOD,0.94
N002268,2026-06-23 01:21:00,Arunachal Pradesh,Lower Subansiri,27.6641,93.7886,Jio,2G,80,-86,6.6,4.9,70,5.0,2.8,POOR,0.87
N002269,2026-06-23 01:24:00,Assam,Kamrup Metropolitan,26.1032,91.7314,BSNL,5G,96,-54,78.4,31.3,42,0.4,0.2,GOOD,0.86
N002270,2026-06-23 01:27:00,Assam,Kamrup Rural,26.2058,91.66,Airtel,4G,92,-58,114.5,18.2,34,1.4,0.8,GOOD,0.87
N002271,2026-06-23 01:30:00,Assam,Darrang,26.5748,92.0832,Airtel,5G,95,-56,64.0,24.4,18,0.7,0.4,GOOD,0.96
N002272,2026-06-23 01:33:00,Assam,Sonitpur,26.5699,92.7368,Airtel,5G,96,-73,100.3,16.4,26,1.1,0.6,GOOD,0.87
N002273,2026-06-23 01:36:00,Assam,Dibrugarh,27.3673,94.9103,Airtel,5G,100,-75,86.2,21.2,39,0.1,0.1,GOOD,0.85
N002274,2026-06-23 01:39:00,Assam,Cachar,24.9462,92.6336,Airtel,4G,99,-74,113.8,30.9,48,1.1,0.6,GOOD,0.92
N002275,2026-06-23 01:42:00,Assam,Nagaon,26.4086,92.675,Airtel,5G,98,-76,82.7,22.9,25,0.6,0.3,GOOD,0.89
N002276,2026-06-23 01:45:00,Meghalaya,East Khasi Hills,25.5582,91.9503,BSNL,2G,73,-79,4.8,2.6,96,3.5,1.9,POOR,0.92
N002277,2026-06-23 01:48:00,Meghalaya,West Khasi Hills,25.6356,91.3813,Airtel,2G,69,-97,15.9,3.4,70,2.1,1.2,POOR,0.9
N002278,2026-06-23 01:51:00,Meghalaya,Ri-Bhoi,25.8224,91.818,Jio,4G,97,-73,35.1,17.7,32,1.4,0.8,GOOD,0.95
N002279,2026-06-23 01:54:00,Meghalaya,West Jaintia Hills,25.4774,92.235,Airtel,4G,71,-89,15.8,2.8,145,3.8,2.1,OK,0.91
N002280,2026-06-23 01:57:00,Sikkim,East Sikkim,27.2954,88.5912,BSNL,2G,85,-89,9.2,2.5,65,2.8,1.5,POOR,0.9
N002281,2026-06-23 02:00:00,Sikkim,North Sikkim,27.4807,88.6273,Jio,NO_SERVICE,18,-99,1.27,0.5,484,26.4,14.5,NO_NETWORK,0.91
N002282,2026-06-23 02:03:00,Sikkim,South Sikkim,27.2498,88.4749,Jio,3G,84,-97,13.6,1.3,69,3.9,2.1,POOR,0.96
N002283,2026-06-23 02:06:00,Nagaland,Kohima,25.5274,94.1365,BSNL,2G,78,-88,11.3,4.2,90,5.7,3.1,POOR,0.95
N002284,2026-06-23 02:09:00,Nagaland,Dimapur,25.8884,93.7301,BSNL,4G,94,-69,111.3,14.7,37,1.4,0.8,GOOD,0.93
N002285,2026-06-23 02:12:00,Nagaland,Mokokchung,26.2447,94.518,BSNL,2G,87,-88,9.8,2.6,97,2.8,1.5,POOR,0.88
N002286,2026-06-23 02:15:00,Manipur,Imphal West,24.8409,94.04,BSNL,4G,94,-74,53.0,16.3,19,0.7,0.4,GOOD,0.93
N002287,2026-06-23 02:18:00,Manipur,Bishnupur,24.7096,93.9006,Jio,4G,92,-56,68.4,29.3,44,0.7,0.4,GOOD,0.92
N002288,2026-06-23 02:21:00,Manipur,Senapati,25.4068,93.9232,Airtel,2G,82,-96,9.6,3.8,117,5.9,3.2,POOR,0.94
N002289,2026-06-23 02:24:00,Mizoram,Aizawl,23.6714,92.6718,BSNL,4G,85,-90,5.1,2.5,108,3.6,2.0,OK,0.95
N002290,2026-06-23 02:27:00,Mizoram,Kolasib,24.2017,92.7956,Airtel,4G,99,-72,110.7,13.3,47,0.9,0.5,GOOD,0.91
N002291,2026-06-23 02:30:00,Mizoram,Lunglei,22.9119,92.6218,BSNL,3G,85,-93,9.5,4.1,73,2.7,1.5,POOR,0.96
N002292,2026-06-23 02:33:00,Tripura,West Tripura,23.7436,91.3884,Jio,4G,98,-59,112.1,33.6,21,0.4,0.2,GOOD,0.88
N002293,2026-06-23 02:36:00,Tripura,Sipahijala,23.4969,91.4292,Jio,5G,93,-64,128.1,19.4,47,0.9,0.5,GOOD,0.85
N002294,2026-06-23 02:39:00,Tripura,Dhalai,23.9498,91.7077,BSNL,4G,92,-54,34.1,14.1,21,1.3,0.7,GOOD,0.92
N002295,2026-06-23 02:42:00,Arunachal Pradesh,Tawang,27.5641,91.8428,Airtel,3G,40,-112,0.08,0.45,447,18.2,10.0,POOR,0.89
N002296,2026-06-23 02:45:00,Arunachal Pradesh,West Kameng,27.1474,92.4778,Airtel,2G,26,-110,0.06,0.13,388,15.3,8.4,POOR,0.85
N002297,2026-06-23 02:48:00,Arunachal Pradesh,Papum Pare,27.0984,93.4927,BSNL,5G,100,-72,117.2,29.2,24,0.7,0.4,GOOD,0.95
N002298,2026-06-23 02:51:00,Arunachal Pradesh,East Siang,27.9509,95.2821,BSNL,4G,98,-71,53.0,13.9,24,1.3,0.7,GOOD,0.88
N002299,2026-06-23 02:54:00,Arunachal Pradesh,Lower Subansiri,27.4223,93.727,Airtel,4G,71,-94,6.0,3.8,85,2.4,1.3,OK,0.88
N002300,2026-06-23 02:57:00,Assam,Kamrup Metropolitan,26.1484,91.8193,Airtel,4G,94,-72,55.6,24.9,27,1.1,0.6,GOOD,0.9
N002301,2026-06-23 03:00:00,Assam,Kamrup Rural,26.0465,91.4421,Airtel,4G,100,-68,79.4,14.2,32,1.0,0.6,GOOD,0.93
N002302,2026-06-23 03:03:00,Assam,Darrang,26.5544,92.0793,BSNL,5G,92,-58,116.2,14.8,30,0.9,0.5,GOOD,0.93
N002303,2026-06-23 03:06:00,Assam,Sonitpur,26.672,92.7164,Airtel,4G,92,-66,96.6,27.4,18,1.2,0.7,GOOD,0.97
N002304,2026-06-23 03:09:00,Assam,Dibrugarh,27.5248,94.8416,Jio,5G,100,-62,44.8,31.4,33,0.3,0.2,GOOD,0.95
N002305,2026-06-23 03:12:00,Assam,Cachar,24.8323,92.6684,Jio,5G,100,-58,47.3,38.7,27,0.5,0.3,GOOD,0.91
N002306,2026-06-23 03:15:00,Assam,Nagaon,26.4523,92.7588,Airtel,5G,94,-53,67.2,17.8,37,0.1,0.1,GOOD,0.97
N002307,2026-06-23 03:18:00,Meghalaya,East Khasi Hills,25.6122,91.9563,BSNL,3G,74,-85,6.4,3.7,117,5.5,3.0,POOR,0.89
N002308,2026-06-23 03:21:00,Meghalaya,West Khasi Hills,25.4741,91.2852,BSNL,4G,69,-95,15.9,3.2,133,6.0,3.3,OK,0.87
N002309,2026-06-23 03:24:00,Meghalaya,Ri-Bhoi,26.0363,91.9934,Jio,5G,97,-64,127.1,36.7,27,0.5,0.3,GOOD,0.88
N002310,2026-06-23 03:27:00,Meghalaya,West Jaintia Hills,25.4455,92.289,BSNL,2G,73,-88,5.4,4.4,82,2.9,1.6,POOR,0.9
N002311,2026-06-23 03:30:00,Sikkim,East Sikkim,27.2775,88.5222,Airtel,3G,76,-93,6.2,1.3,135,2.1,1.2,POOR,0.94
N002312,2026-06-23 03:33:00,Sikkim,North Sikkim,27.4759,88.5342,Airtel,3G,31,-109,1.11,0.2,327,18.5,10.2,POOR,0.95
N002313,2026-06-23 03:36:00,Sikkim,South Sikkim,27.1594,88.2957,Jio,4G,66,-78,8.2,2.8,127,2.7,1.5,OK,0.93
N002314,2026-06-23 03:39:00,Nagaland,Kohima,25.5635,94.2233,BSNL,2G,85,-98,9.4,2.6,79,3.0,1.7,POOR,0.93
N002315,2026-06-23 03:42:00,Nagaland,Dimapur,25.8804,93.648,BSNL,4G,98,-54,51.3,35.1,44,0.9,0.5,GOOD,0.89
N002316,2026-06-23 03:45:00,Nagaland,Mokokchung,26.4303,94.4927,Airtel,4G,69,-93,4.1,1.8,120,5.4,3.0,OK,0.92
N002317,2026-06-23 03:48:00,Manipur,Imphal West,24.7623,93.9042,BSNL,4G,97,-58,38.5,24.8,48,1.2,0.7,GOOD,0.96
N002318,2026-06-23 03:51:00,Manipur,Bishnupur,24.4988,93.7602,Jio,5G,94,-54,77.3,29.9,42,1.0,0.6,GOOD,0.88
N002319,2026-06-23 03:54:00,Manipur,Senapati,25.2026,93.9829,Airtel,4G,65,-97,12.0,2.0,66,5.8,3.2,OK,0.86
N002320,2026-06-23 03:57:00,Mizoram,Aizawl,23.811,92.6007,BSNL,4G,83,-97,15.4,4.3,86,2.3,1.3,OK,0.97
N002321,2026-06-23 04:00:00,Mizoram,Kolasib,24.2319,92.8151,Airtel,5G,100,-59,77.1,12.5,21,1.3,0.7,GOOD,0.86
N002322,2026-06-23 04:03:00,Mizoram,Lunglei,22.9414,92.8637,BSNL,2G,78,-93,8.4,4.9,75,5.9,3.2,POOR,0.97
N002323,2026-06-23 04:06:00,Tripura,West Tripura,23.6963,91.1999,Airtel,4G,97,-72,122.1,38.6,29,1.3,0.7,GOOD,0.92
N002324,2026-06-23 04:09:00,Tripura,Sipahijala,23.6457,91.4199,Airtel,4G,93,-58,60.4,19.0,48,0.3,0.2,GOOD,0.94
N002325,2026-06-23 04:12:00,Tripura,Dhalai,23.8122,91.824,Airtel,4G,95,-59,124.5,32.4,25,0.7,0.4,GOOD,0.94
N002326,2026-06-23 04:15:00,Arunachal Pradesh,Tawang,27.4469,91.7154,BSNL,NO_SERVICE,34,-105,0.46,0.37,429,17.3,9.5,NO_NETWORK,0.96
N002327,2026-06-23 04:18:00,Arunachal Pradesh,West Kameng,27.3519,92.2786,Jio,NO_SERVICE,18,-103,0.56,0.11,451,23.2,12.8,NO_NETWORK,0.87
N002328,2026-06-23 04:21:00,Arunachal Pradesh,Papum Pare,27.1821,93.5408,Airtel,5G,93,-76,104.1,16.4,21,1.3,0.7,GOOD,0.98
N002329,2026-06-23 04:24:00,Arunachal Pradesh,East Siang,28.0294,95.2962,Jio,5G,99,-57,102.2,33.3,32,0.9,0.5,GOOD,0.88
N002330,2026-06-23 04:27:00,Arunachal Pradesh,Lower Subansiri,27.4255,93.7022,Airtel,4G,73,-93,5.3,4.8,143,2.8,1.5,OK,0.9
N002331,2026-06-23 04:30:00,Assam,Kamrup Metropolitan,26.0005,91.809,BSNL,5G,96,-65,113.7,15.8,42,0.6,0.3,GOOD,0.89
N002332,2026-06-23 04:33:00,Assam,Kamrup Rural,26.2558,91.6498,Jio,5G,93,-59,104.5,39.9,26,1.3,0.7,GOOD,0.94
N002333,2026-06-23 04:36:00,Assam,Darrang,26.5374,92.0085,BSNL,5G,93,-65,95.1,23.6,45,0.4,0.2,GOOD,0.95
N002334,2026-06-23 04:39:00,Assam,Sonitpur,26.5446,92.7219,BSNL,5G,95,-66,75.4,39.0,40,0.9,0.5,GOOD,0.92
N002335,2026-06-23 04:42:00,Assam,Dibrugarh,27.4517,94.8287,BSNL,4G,97,-55,112.1,13.9,40,0.7,0.4,GOOD,0.92
N002336,2026-06-23 04:45:00,Assam,Cachar,24.9556,92.7889,BSNL,5G,93,-60,71.2,32.9,23,0.6,0.3,GOOD,0.96
N002337,2026-06-23 04:48:00,Assam,Nagaon,26.4135,92.8194,Airtel,4G,96,-72,51.9,18.6,21,0.8,0.4,GOOD,0.91
N002338,2026-06-23 04:51:00,Meghalaya,East Khasi Hills,25.496,92.0359,BSNL,2G,87,-92,13.2,2.4,94,2.5,1.4,POOR,0.9
N002339,2026-06-23 04:54:00,Meghalaya,West Khasi Hills,25.503,91.1427,Jio,3G,75,-98,12.7,2.2,145,3.6,2.0,POOR,0.94
N002340,2026-06-23 04:57:00,Meghalaya,Ri-Bhoi,26.0427,91.7586,Airtel,5G,92,-62,29.0,34.2,42,0.6,0.3,GOOD,0.96
N002341,2026-06-23 05:00:00,Meghalaya,West Jaintia Hills,25.478,92.0752,BSNL,4G,82,-85,14.1,1.6,70,4.4,2.4,OK,0.95
N002342,2026-06-23 05:03:00,Sikkim,East Sikkim,27.4058,88.6265,Jio,3G,78,-83,15.6,3.6,128,4.6,2.5,POOR,0.96
N002343,2026-06-23 05:06:00,Sikkim,North Sikkim,27.4736,88.6222,BSNL,3G,25,-103,0.94,0.3,469,17.9,9.8,POOR,0.88
N002344,2026-06-23 05:09:00,Sikkim,South Sikkim,27.1896,88.322,BSNL,2G,82,-78,12.9,4.6,131,5.6,3.1,POOR,0.96
N002345,2026-06-23 05:12:00,Nagaland,Kohima,25.6938,94.1052,Airtel,3G,81,-81,4.7,3.4,115,5.0,2.8,POOR,0.9
N002346,2026-06-23 05:15:00,Nagaland,Dimapur,25.8534,93.7902,Jio,4G,92,-59,117.1,32.2,43,0.5,0.3,GOOD,0.93
N002347,2026-06-23 05:18:00,Nagaland,Mokokchung,26.3949,94.6464,Jio,4G,88,-96,6.3,2.0,81,2.1,1.2,OK,0.94
N002348,2026-06-23 05:21:00,Manipur,Imphal West,24.8941,93.8354,Jio,2G,75,-83,4.9,2.2,73,4.7,2.6,POOR,0.87
N002349,2026-06-23 05:24:00,Manipur,Bishnupur,24.7433,93.6486,BSNL,3G,67,-94,14.9,4.8,96,2.3,1.3,POOR,0.9
N002350,2026-06-23 05:27:00,Manipur,Senapati,25.3509,94.0062,Airtel,3G,76,-78,7.6,2.4,130,4.9,2.7,POOR,0.95
N002351,2026-06-23 05:30:00,Mizoram,Aizawl,23.5799,92.6029,Airtel,4G,86,-80,15.1,4.7,98,6.4,3.5,OK,0.97
N002352,2026-06-23 05:33:00,Mizoram,Kolasib,24.1513,92.6267,Airtel,5G,92,-63,82.9,35.9,33,0.5,0.3,GOOD,0.89
N002353,2026-06-23 05:36:00,Mizoram,Lunglei,22.7725,92.747,Airtel,3G,85,-89,14.1,4.8,116,2.4,1.3,POOR,0.98
N002354,2026-06-23 05:39:00,Tripura,West Tripura,23.7929,91.3182,BSNL,4G,100,-75,64.8,12.7,19,1.2,0.7,GOOD,0.95
N002355,2026-06-23 05:42:00,Tripura,Sipahijala,23.7631,91.378,BSNL,5G,92,-70,68.9,12.8,27,0.7,0.4,GOOD,0.86
