terrain_id,state,district,latitude,longitude,elevation_m,slope_percent,aspect,terrain_type,river_distance_km
TR002183,Meghalaya,East Khasi Hills,25.4676,91.8405,1504,29.7,SOUTH_WEST,PLATEAU_ESCARPMENT,2.35
TR002184,Meghalaya,West Khasi Hills,25.4811,91.1235,1329,29.2,SOUTH,PLATEAU_ESCARPMENT,1.7
TR002185,Meghalaya,Ri-Bhoi,25.9496,91.8798,576,16.4,NORTH_EAST,DISSECTED_HILLS,1.74
TR002186,Meghalaya,West Jaintia Hills,25.5944,92.2926,1363,27.5,SOUTH_EAST,DISSECTED_HILLS,0.92
TR002187,Sikkim,East Sikkim,27.4531,88.6749,1639,43.3,SOUTH,VALLEY_GORGE,0.12
TR002188,Sikkim,North Sikkim,27.3693,88.5836,2404,46.2,SOUTH_WEST,HIGH_ALPINE,0.54
TR002189,Sikkim,South Sikkim,27.1525,88.3123,1320,37.9,SOUTH_EAST,VALLEY_GORGE,0.75
TR002190,Nagaland,Kohima,25.6214,94.1682,1428,34.0,NORTH,DISSECTED_HILLS,1.96
TR002191,Nagaland,Dimapur,25.9237,93.6362,197,3.5,SOUTH,PLAINS,0.84
TR002192,Nagaland,Mokokchung,26.2354,94.4186,1364,31.1,SOUTH_WEST,DISSECTED_HILLS,2.36
TR002193,Manipur,Imphal West,24.6928,93.7941,810,0.4,SOUTH_EAST,RIVER_VALLEY,0.27
TR002194,Manipur,Bishnupur,24.5246,93.6161,809,3.0,SOUTH_EAST,RIVER_VALLEY,0.41
TR002195,Manipur,Senapati,25.1316,93.9156,1283,31.8,SOUTH_WEST,DISSECTED_HILLS,1.62
TR002196,Mizoram,Aizawl,23.7355,92.6246,1096,33.4,WEST,RIDGE_SLOPE,2.06
TR002197,Mizoram,Kolasib,24.1756,92.7155,621,26.3,WEST,DISSECTED_HILLS,1.47
TR002198,Mizoram,Lunglei,22.8617,92.7776,1071,29.4,SOUTH_WEST,RIDGE_SLOPE,2.3
TR002199,Tripura,West Tripura,23.9162,91.2263,20,2.1,NORTH_WEST,ROLLING_PLAINS,0.98
TR002200,Tripura,Sipahijala,23.6472,91.1688,77,5.2,EAST,ROLLING_PLAINS,3.15
TR002201,Tripura,Dhalai,23.7754,91.911,88,13.9,WEST,LOW_HILLS,1.45
TR002202,Arunachal Pradesh,Tawang,27.5225,91.8697,2870,46.3,EAST,HIGH_ALPINE,5.56
TR002203,Arunachal Pradesh,West Kameng,27.2645,92.3857,2147,38.2,SOUTH_WEST,STEEP_MOUNTAIN,4.83
TR002204,Arunachal Pradesh,Papum Pare,27.1252,93.7477,293,19.3,WEST,DISSECTED_HILLS,0.97
TR002205,Arunachal Pradesh,East Siang,28.0424,95.2362,208,10.5,EAST,RIVER_VALLEY,0.24
TR002206,Arunachal Pradesh,Lower Subansiri,27.5641,93.9002,1618,33.7,WEST,STEEP_MOUNTAIN,3.14
TR002207,Assam,Kamrup Metropolitan,26.0132,91.7343,98,3.4,SOUTH_WEST,PLAINS,1.14
TR002208,Assam,Kamrup Rural,26.2459,91.6417,20,0.4,SOUTH_WEST,PLAINS,0.4
TR002209,Assam,Darrang,26.4269,92.1028,110,0.4,WEST,FLOOD_BASIN,0.41
TR002210,Assam,Sonitpur,26.7678,92.7238,23,0.4,EAST,RIVER_VALLEY,0.57
TR002211,Assam,Dibrugarh,27.3904,94.8671,109,0.4,SOUTH_WEST,FLOOD_BASIN,0.7
TR002212,Assam,Cachar,24.9747,92.6353,20,0.4,WEST,FLOOD_BASIN,0.46
TR002213,Assam,Nagaon,26.2541,92.7164,52,1.9,NORTH,PLAINS,0.93
TR002214,Meghalaya,East Khasi Hills,25.5945,91.7589,1528,29.9,NORTH_EAST,PLATEAU_ESCARPMENT,2.03
TR002215,Meghalaya,West Khasi Hills,25.5704,91.2749,1234,27.7,NORTH,PLATEAU_ESCARPMENT,2.13
TR002216,Meghalaya,Ri-Bhoi,26.0448,91.8403,514,15.7,SOUTH_WEST,DISSECTED_HILLS,1.85
TR002217,Meghalaya,West Jaintia Hills,25.3715,92.0776,1271,24.6,NORTH_WEST,DISSECTED_HILLS,1.34
TR002218,Sikkim,East Sikkim,27.4554,88.6945,1662,39.7,NORTH,VALLEY_GORGE,0.37
TR002219,Sikkim,North Sikkim,27.612,88.475,2397,46.4,NORTH,HIGH_ALPINE,0.13
TR002220,Sikkim,South Sikkim,27.0742,88.2131,1284,36.7,SOUTH,VALLEY_GORGE,0.73
TR002221,Nagaland,Kohima,25.8245,93.9975,1430,35.7,SOUTH_WEST,DISSECTED_HILLS,1.63
TR002222,Nagaland,Dimapur,25.7798,93.6526,204,2.3,SOUTH_EAST,PLAINS,1.11
TR002223,Nagaland,Mokokchung,26.419,94.6393,1369,29.6,SOUTH,DISSECTED_HILLS,2.31
TR002224,Manipur,Imphal West,24.9494,94.0209,762,4.0,NORTH_EAST,RIVER_VALLEY,0.41
TR002225,Manipur,Bishnupur,24.7503,93.7102,779,3.5,WEST,RIVER_VALLEY,0.09
TR002226,Manipur,Senapati,25.3801,94.0717,1269,29.4,NORTH_EAST,DISSECTED_HILLS,1.2
TR002227,Mizoram,Aizawl,23.8507,92.82,1136,31.7,NORTH_WEST,RIDGE_SLOPE,2.23
TR002228,Mizoram,Kolasib,24.1332,92.6417,654,25.9,WEST,DISSECTED_HILLS,0.97
TR002229,Mizoram,Lunglei,22.8005,92.7221,1057,31.3,SOUTH,RIDGE_SLOPE,2.32
TR002230,Tripura,West Tripura,23.8312,91.1469,20,2.5,SOUTH,ROLLING_PLAINS,1.15
TR002231,Tripura,Sipahijala,23.7745,91.1799,81,3.5,SOUTH_EAST,ROLLING_PLAINS,2.87
TR002232,Tripura,Dhalai,23.9588,91.8154,85,10.6,EAST,LOW_HILLS,1.6
TR002233,Arunachal Pradesh,Tawang,27.6341,91.8691,2924,43.5,NORTH,HIGH_ALPINE,5.3
TR002234,Arunachal Pradesh,West Kameng,27.2188,92.2737,2217,39.3,NORTH_WEST,STEEP_MOUNTAIN,4.47
TR002235,Arunachal Pradesh,Papum Pare,27.1988,93.5454,356,19.0,WEST,DISSECTED_HILLS,1.44
TR002236,Arunachal Pradesh,East Siang,28.0183,95.4248,150,11.0,SOUTH_WEST,RIVER_VALLEY,0.66
TR002237,Arunachal Pradesh,Lower Subansiri,27.6786,93.9057,1603,30.4,EAST,STEEP_MOUNTAIN,2.8
TR002238,Assam,Kamrup Metropolitan,26.2109,91.7896,104,3.7,SOUTH,PLAINS,0.9
TR002239,Assam,Kamrup Rural,26.1622,91.6278,96,1.0,SOUTH,PLAINS,0.46
TR002240,Assam,Darrang,26.4164,92.1047,110,0.4,NORTH_WEST,FLOOD_BASIN,0.64
TR002241,Assam,Sonitpur,26.568,92.8474,53,0.4,NORTH_WEST,RIVER_VALLEY,0.41
TR002242,Assam,Dibrugarh,27.4856,94.8633,98,0.4,SOUTH,FLOOD_BASIN,0.33
TR002243,Assam,Cachar,24.7639,92.7041,48,3.4,SOUTH_WEST,FLOOD_BASIN,0.35
TR002244,Assam,Nagaon,26.2325,92.7045,45,2.7,SOUTH,PLAINS,1.0
TR002245,Meghalaya,East Khasi Hills,25.5619,91.7485,1431,30.3,SOUTH_WEST,PLATEAU_ESCARPMENT,2.58
TR002246,Meghalaya,West Khasi Hills,25.5041,91.3633,1247,27.5,NORTH,PLATEAU_ESCARPMENT,1.93
TR002247,Meghalaya,Ri-Bhoi,25.7739,91.9991,560,15.6,WEST,DISSECTED_HILLS,1.29
TR002248,Meghalaya,West Jaintia Hills,25.3539,92.2798,1305,24.8,NORTH_WEST,DISSECTED_HILLS,1.17
TR002249,Sikkim,East Sikkim,27.2571,88.5088,1701,42.6,NORTH_EAST,VALLEY_GORGE,0.05
TR002250,Sikkim,North Sikkim,27.3843,88.4116,2477,48.5,SOUTH,HIGH_ALPINE,0.34
TR002251,Sikkim,South Sikkim,27.1152,88.366,1269,34.0,SOUTH,VALLEY_GORGE,0.61
TR002252,Nagaland,Kohima,25.6028,94.0358,1466,37.5,WEST,DISSECTED_HILLS,2.1
TR002253,Nagaland,Dimapur,25.9189,93.5909,165,3.0,SOUTH,PLAINS,0.7
TR002254,Nagaland,Mokokchung,26.3081,94.5233,1290,29.5,SOUTH,DISSECTED_HILLS,2.22
TR002255,Manipur,Imphal West,24.9157,93.9911,734,2.9,SOUTH_WEST,RIVER_VALLEY,0.82
TR002256,Manipur,Bishnupur,24.5253,93.7125,810,2.8,EAST,RIVER_VALLEY,0.68
TR002257,Manipur,Senapati,25.3792,93.9724,1310,31.9,SOUTH,DISSECTED_HILLS,1.55
TR002258,Mizoram,Aizawl,23.6252,92.581,1189,31.3,SOUTH_WEST,RIDGE_SLOPE,2.13
TR002259,Mizoram,Kolasib,24.1019,92.5934,590,24.6,NORTH_EAST,DISSECTED_HILLS,1.46
TR002260,Mizoram,Lunglei,22.8825,92.7644,1004,33.7,NORTH,RIDGE_SLOPE,2.5
TR002261,Tripura,West Tripura,23.8563,91.3339,20,1.5,WEST,ROLLING_PLAINS,1.6
TR002262,Tripura,Sipahijala,23.5085,91.1852,91,5.5,NORTH_EAST,ROLLING_PLAINS,2.92
TR002263,Tripura,Dhalai,23.9993,91.8891,173,11.6,SOUTH_WEST,LOW_HILLS,1.83
TR002264,Arunachal Pradesh,Tawang,27.6904,91.8677,2846,45.0,SOUTH_EAST,HIGH_ALPINE,5.38
TR002265,Arunachal Pradesh,West Kameng,27.2706,92.361,2164,39.7,SOUTH,STEEP_MOUNTAIN,4.44
TR002266,Arunachal Pradesh,Papum Pare,27.0236,93.5395,358,20.9,SOUTH_EAST,DISSECTED_HILLS,1.1
TR002267,Arunachal Pradesh,East Siang,28.0104,95.4677,183,7.9,SOUTH_EAST,RIVER_VALLEY,0.63
TR002268,Arunachal Pradesh,Lower Subansiri,27.6641,93.7886,1545,32.7,WEST,STEEP_MOUNTAIN,2.6
TR002269,Assam,Kamrup Metropolitan,26.1032,91.7314,24,0.9,WEST,PLAINS,0.82
TR002270,Assam,Kamrup Rural,26.2058,91.66,20,3.0,NORTH_WEST,PLAINS,0.51
TR002271,Assam,Darrang,26.5748,92.0832,77,0.4,NORTH_EAST,FLOOD_BASIN,0.22
TR002272,Assam,Sonitpur,26.5699,92.7368,28,1.6,EAST,RIVER_VALLEY,0.58
TR002273,Assam,Dibrugarh,27.3673,94.9103,160,2.2,NORTH_EAST,FLOOD_BASIN,0.73
TR002274,Assam,Cachar,24.9462,92.6336,20,1.4,NORTH,FLOOD_BASIN,0.45
TR002275,Assam,Nagaon,26.4086,92.675,20,0.4,NORTH_WEST,PLAINS,0.47
TR002276,Meghalaya,East Khasi Hills,25.5582,91.9503,1439,28.7,NORTH_EAST,PLATEAU_ESCARPMENT,2.51
TR002277,Meghalaya,West Khasi Hills,25.6356,91.3813,1265,26.1,NORTH,PLATEAU_ESCARPMENT,2.0
TR002278,Meghalaya,Ri-Bhoi,25.8224,91.818,533,18.5,SOUTH,DISSECTED_HILLS,1.83
TR002279,Meghalaya,West Jaintia Hills,25.4774,92.235,1362,23.7,EAST,DISSECTED_HILLS,1.33
TR002280,Sikkim,East Sikkim,27.2954,88.5912,1642,42.7,SOUTH,VALLEY_GORGE,0.33
TR002281,Sikkim,North Sikkim,27.4807,88.6273,2479,46.7,NORTH_EAST,HIGH_ALPINE,0.17
TR002282,Sikkim,South Sikkim,27.2498,88.4749,1359,36.2,NORTH_WEST,VALLEY_GORGE,0.25
TR002283,Nagaland,Kohima,25.5274,94.1365,1466,36.5,SOUTH,DISSECTED_HILLS,1.8
TR002284,Nagaland,Dimapur,25.8884,93.7301,210,2.7,WEST,PLAINS,1.15
TR002285,Nagaland,Mokokchung,26.2447,94.518,1266,31.3,SOUTH_WEST,DISSECTED_HILLS,2.43
TR002286,Manipur,Imphal West,24.8409,94.04,779,1.1,EAST,RIVER_VALLEY,0.5
TR002287,Manipur,Bishnupur,24.7096,93.9006,715,5.1,EAST,RIVER_VALLEY,0.53
TR002288,Manipur,Senapati,25.4068,93.9232,1256,28.4,SOUTH_WEST,DISSECTED_HILLS,1.72
TR002289,Mizoram,Aizawl,23.6714,92.6718,1091,31.1,WEST,RIDGE_SLOPE,1.93
TR002290,Mizoram,Kolasib,24.2017,92.7956,586,26.7,WEST,DISSECTED_HILLS,1.12
TR002291,Mizoram,Lunglei,22.9119,92.6218,989,32.3,EAST,RIDGE_SLOPE,2.34
TR002292,Tripura,West Tripura,23.7436,91.3884,71,0.4,SOUTH_WEST,ROLLING_PLAINS,1.34
TR002293,Tripura,Sipahijala,23.4969,91.4292,40,4.5,EAST,ROLLING_PLAINS,2.55
TR002294,Tripura,Dhalai,23.9498,91.7077,106,10.9,SOUTH_EAST,LOW_HILLS,1.97
TR002295,Arunachal Pradesh,Tawang,27.5641,91.8428,2856,46.2,NORTH,HIGH_ALPINE,5.14
TR002296,Arunachal Pradesh,West Kameng,27.1474,92.4778,2248,36.1,SOUTH_WEST,STEEP_MOUNTAIN,4.83
TR002297,Arunachal Pradesh,Papum Pare,27.0984,93.4927,277,21.0,SOUTH_EAST,DISSECTED_HILLS,1.43
TR002298,Arunachal Pradesh,East Siang,27.9509,95.2821,105,10.4,NORTH,RIVER_VALLEY,0.29
TR002299,Arunachal Pradesh,Lower Subansiri,27.4223,93.727,1542,31.3,SOUTH_WEST,STEEP_MOUNTAIN,2.96
TR002300,Assam,Kamrup Metropolitan,26.1484,91.8193,85,2.1,NORTH_EAST,PLAINS,1.13
TR002301,Assam,Kamrup Rural,26.0465,91.4421,88,2.4,SOUTH_EAST,PLAINS,0.56
TR002302,Assam,Darrang,26.5544,92.0793,104,1.7,EAST,FLOOD_BASIN,0.67
TR002303,Assam,Sonitpur,26.672,92.7164,93,1.5,NORTH_WEST,RIVER_VALLEY,0.86
TR002304,Assam,Dibrugarh,27.5248,94.8416,67,0.7,NORTH,FLOOD_BASIN,0.27
TR002305,Assam,Cachar,24.8323,92.6684,46,3.7,NORTH_WEST,FLOOD_BASIN,0.57
TR002306,Assam,Nagaon,26.4523,92.7588,20,0.7,EAST,PLAINS,0.77
TR002307,Meghalaya,East Khasi Hills,25.6122,91.9563,1434,30.1,SOUTH_WEST,PLATEAU_ESCARPMENT,2.12
TR002308,Meghalaya,West Khasi Hills,25.4741,91.2852,1301,27.2,SOUTH,PLATEAU_ESCARPMENT,1.89
TR002309,Meghalaya,Ri-Bhoi,26.0363,91.9934,597,15.2,WEST,DISSECTED_HILLS,1.44
TR002310,Meghalaya,West Jaintia Hills,25.4455,92.289,1320,26.5,WEST,DISSECTED_HILLS,1.2
TR002311,Sikkim,East Sikkim,27.2775,88.5222,1702,44.0,EAST,VALLEY_GORGE,0.35
TR002312,Sikkim,North Sikkim,27.4759,88.5342,2421,49.3,EAST,HIGH_ALPINE,0.13
TR002313,Sikkim,South Sikkim,27.1594,88.2957,1254,35.4,SOUTH_EAST,VALLEY_GORGE,0.41
TR002314,Nagaland,Kohima,25.5635,94.2233,1487,37.3,NORTH,DISSECTED_HILLS,1.87
TR002315,Nagaland,Dimapur,25.8804,93.648,172,2.6,WEST,PLAINS,0.79
TR002316,Nagaland,Mokokchung,26.4303,94.4927,1331,32.4,NORTH_EAST,DISSECTED_HILLS,2.02
TR002317,Manipur,Imphal West,24.7623,93.9042,781,1.8,SOUTH_WEST,RIVER_VALLEY,0.42
TR002318,Manipur,Bishnupur,24.4988,93.7602,738,2.7,EAST,RIVER_VALLEY,0.58
TR002319,Manipur,Senapati,25.2026,93.9829,1263,31.4,SOUTH_WEST,DISSECTED_HILLS,1.5
TR002320,Mizoram,Aizawl,23.811,92.6007,1148,33.6,NORTH,RIDGE_SLOPE,1.83
TR002321,Mizoram,Kolasib,24.2319,92.8151,552,26.0,NORTH_WEST,DISSECTED_HILLS,1.01
TR002322,Mizoram,Lunglei,22.9414,92.8637,1058,32.8,NORTH_EAST,RIDGE_SLOPE,2.29
TR002323,Tripura,West Tripura,23.6963,91.1999,43,0.6,SOUTH_EAST,ROLLING_PLAINS,1.05
TR002324,Tripura,Sipahijala,23.6457,91.4199,20,2.0,SOUTH_EAST,ROLLING_PLAINS,2.65
TR002325,Tripura,Dhalai,23.8122,91.824,150,13.2,SOUTH_EAST,LOW_HILLS,1.96
TR002326,Arunachal Pradesh,Tawang,27.4469,91.7154,2960,44.6,SOUTH_WEST,HIGH_ALPINE,5.28
TR002327,Arunachal Pradesh,West Kameng,27.3519,92.2786,2176,37.0,NORTH_WEST,STEEP_MOUNTAIN,4.4
TR002328,Arunachal Pradesh,Papum Pare,27.1821,93.5408,294,19.7,SOUTH_WEST,DISSECTED_HILLS,1.48
TR002329,Arunachal Pradesh,East Siang,28.0294,95.2962,199,10.4,EAST,RIVER_VALLEY,0.33
TR002330,Arunachal Pradesh,Lower Subansiri,27.4255,93.7022,1592,33.4,SOUTH_EAST,STEEP_MOUNTAIN,3.03
TR002331,Assam,Kamrup Metropolitan,26.0005,91.809,64,1.7,SOUTH_WEST,PLAINS,0.65
TR002332,Assam,Kamrup Rural,26.2558,91.6498,22,2.6,NORTH_WEST,PLAINS,0.91
TR002333,Assam,Darrang,26.5374,92.0085,87,0.4,WEST,FLOOD_BASIN,0.23
TR002334,Assam,Sonitpur,26.5446,92.7219,101,2.5,SOUTH_WEST,RIVER_VALLEY,0.49
TR002335,Assam,Dibrugarh,27.4517,94.8287,100,1.1,SOUTH_EAST,FLOOD_BASIN,0.46
TR002336,Assam,Cachar,24.9556,92.7889,20,1.2,NORTH_EAST,FLOOD_BASIN,0.6
TR002337,Assam,Nagaon,26.4135,92.8194,101,1.2,SOUTH,PLAINS,0.52
TR002338,Meghalaya,East Khasi Hills,25.496,92.0359,1480,31.9,NORTH_EAST,PLATEAU_ESCARPMENT,2.24
TR002339,Meghalaya,West Khasi Hills,25.503,91.1427,1259,27.2,NORTH_WEST,PLATEAU_ESCARPMENT,2.08
TR002340,Meghalaya,Ri-Bhoi,26.0427,91.7586,511,15.0,NORTH,DISSECTED_HILLS,1.86
TR002341,Meghalaya,West Jaintia Hills,25.478,92.0752,1321,26.6,NORTH_WEST,DISSECTED_HILLS,1.16
TR002342,Sikkim,East Sikkim,27.4058,88.6265,1619,39.8,NORTH_WEST,VALLEY_GORGE,0.17
TR002343,Sikkim,North Sikkim,27.4736,88.6222,2496,46.8,SOUTH_WEST,HIGH_ALPINE,0.26
TR002344,Sikkim,South Sikkim,27.1896,88.322,1240,35.0,NORTH_WEST,VALLEY_GORGE,0.29
TR002345,Nagaland,Kohima,25.6938,94.1052,1443,34.9,SOUTH,DISSECTED_HILLS,1.97
TR002346,Nagaland,Dimapur,25.8534,93.7902,200,4.1,NORTH,PLAINS,1.13
TR002347,Nagaland,Mokokchung,26.3949,94.6464,1314,32.0,SOUTH_EAST,DISSECTED_HILLS,2.09
TR002348,Manipur,Imphal West,24.8941,93.8354,820,0.4,WEST,RIVER_VALLEY,0.38
TR002349,Manipur,Bishnupur,24.7433,93.6486,823,3.1,NORTH,RIVER_VALLEY,0.16
TR002350,Manipur,Senapati,25.3509,94.0062,1285,31.4,EAST,DISSECTED_HILLS,1.42
TR002351,Mizoram,Aizawl,23.5799,92.6029,1107,34.1,SOUTH,RIDGE_SLOPE,2.32
TR002352,Mizoram,Kolasib,24.1513,92.6267,663,23.9,EAST,DISSECTED_HILLS,1.37
TR002353,Mizoram,Lunglei,22.7725,92.747,986,33.0,NORTH,RIDGE_SLOPE,2.87
TR002354,Tripura,West Tripura,23.7929,91.3182,35,1.9,NORTH_EAST,ROLLING_PLAINS,1.56
TR002355,Tripura,Sipahijala,23.7631,91.378,81,5.1,NORTH_EAST,ROLLING_PLAINS,2.66
TR002356,Tripura,Dhalai,23.9145,91.8422,120,11.6,NORTH_WEST,LOW_HILLS,1.45
TR002357,Arunachal Pradesh,Tawang,27.4562,92.0025,2879,45.5,NORTH,HIGH_ALPINE,5.08
TR002358,Arunachal Pradesh,West Kameng,27.1427,92.4035,2152,35.8,EAST,STEEP_MOUNTAIN,4.55
TR002359,Arunachal Pradesh,Papum Pare,26.9973,93.5717,331,20.4,SOUTH_WEST,DISSECTED_HILLS,1.17
TR002360,Arunachal Pradesh,East Siang,27.9202,95.2338,131,10.8,WEST,RIVER_VALLEY,0.71
TR002361,Arunachal Pradesh,Lower Subansiri,27.5753,93.7717,1579,33.7,EAST,STEEP_MOUNTAIN,3.16
TR002362,Assam,Kamrup Metropolitan,26.1628,91.7787,20,0.4,SOUTH_EAST,PLAINS,0.65
TR002363,Assam,Kamrup Rural,26.2542,91.496,31,1.2,WEST,PLAINS,0.43
TR002364,Assam,Darrang,26.4587,92.0744,41,0.4,SOUTH,FLOOD_BASIN,0.55
TR002365,Assam,Sonitpur,26.6615,92.7258,121,3.3,NORTH,RIVER_VALLEY,0.65
TR002366,Assam,Dibrugarh,27.5956,94.8248,48,2.2,WEST,FLOOD_BASIN,0.79
TR002367,Assam,Cachar,24.7107,92.8699,20,0.4,SOUTH_EAST,FLOOD_BASIN,0.26
TR002368,Assam,Nagaon,26.1953,92.5573,20,0.4,WEST,PLAINS,0.97
TR002369,Meghalaya,East Khasi Hills,25.5564,91.8848,1468,30.5,SOUTH_EAST,PLATEAU_ESCARPMENT,2.03
TR002370,Meghalaya,West Khasi Hills,25.528,91.2232,1269,29.0,WEST,PLATEAU_ESCARPMENT,1.78
TR002371,Meghalaya,Ri-Bhoi,26.0016,91.8251,500,18.4,NORTH,DISSECTED_HILLS,1.8
TR002372,Meghalaya,West Jaintia Hills,25.5866,92.3336,1376,24.9,SOUTH_WEST,DISSECTED_HILLS,0.94
TR002373,Sikkim,East Sikkim,27.3201,88.589,1678,43.4,NORTH_WEST,VALLEY_GORGE,0.3
TR002374,Sikkim,North Sikkim,27.5174,88.5306,2434,46.9,SOUTH,HIGH_ALPINE,0.61
TR002375,Sikkim,South Sikkim,27.2766,88.4312,1284,37.3,NORTH_WEST,VALLEY_GORGE,0.29
TR002376,Nagaland,Kohima,25.693,94.258,1500,34.3,NORTH,DISSECTED_HILLS,1.79
TR002377,Nagaland,Dimapur,26.0368,93.8761,160,3.5,NORTH_WEST,PLAINS,0.99
TR002378,Nagaland,Mokokchung,26.1767,94.4631,1272,33.1,WEST,DISSECTED_HILLS,2.45
TR002379,Manipur,Imphal West,24.8178,93.7907,759,0.4,NORTH_WEST,RIVER_VALLEY,0.43
TR002380,Manipur,Bishnupur,24.626,93.6277,799,4.5,NORTH,RIVER_VALLEY,0.23
TR002381,Manipur,Senapati,25.1272,94.0317,1193,31.3,SOUTH_EAST,DISSECTED_HILLS,1.75
TR002382,Mizoram,Aizawl,23.8763,92.7573,1132,31.4,NORTH_EAST,RIDGE_SLOPE,2.24
TR002383,Mizoram,Kolasib,24.2643,92.6937,563,22.2,NORTH,DISSECTED_HILLS,0.97
TR002384,Mizoram,Lunglei,22.9983,92.636,1054,29.9,NORTH,RIDGE_SLOPE,2.8
TR002385,Tripura,West Tripura,23.7063,91.387,20,0.4,SOUTH_WEST,ROLLING_PLAINS,1.36
TR002386,Tripura,Sipahijala,23.5037,91.1912,41,1.9,NORTH_EAST,ROLLING_PLAINS,3.1
TR002387,Tripura,Dhalai,23.8965,91.9212,122,13.7,NORTH_EAST,LOW_HILLS,1.9
TR002388,Arunachal Pradesh,Tawang,27.531,91.9222,2955,46.9,NORTH_EAST,HIGH_ALPINE,5.42
TR002389,Arunachal Pradesh,West Kameng,27.2244,92.2702,2225,37.5,EAST,STEEP_MOUNTAIN,4.79
TR002390,Arunachal Pradesh,Papum Pare,27.1513,93.4861,365,19.8,NORTH_WEST,DISSECTED_HILLS,1.05
TR002391,Arunachal Pradesh,East Siang,27.996,95.2278,100,8.1,NORTH_WEST,RIVER_VALLEY,0.28
TR002392,Arunachal Pradesh,Lower Subansiri,27.5516,93.7319,1595,34.1,WEST,STEEP_MOUNTAIN,3.16
TR002393,Assam,Kamrup Metropolitan,26.0878,91.7544,20,0.4,NORTH_EAST,PLAINS,0.92
TR002394,Assam,Kamrup Rural,26.2439,91.5819,57,0.4,SOUTH_EAST,PLAINS,0.95
TR002395,Assam,Darrang,26.3568,91.9069,32,1.6,WEST,FLOOD_BASIN,0.68
TR002396,Assam,Sonitpur,26.7138,92.8792,45,2.8,NORTH_WEST,RIVER_VALLEY,0.55
TR002397,Assam,Dibrugarh,27.586,95.045,87,2.5,EAST,FLOOD_BASIN,0.57
TR002398,Assam,Cachar,24.9537,92.6862,61,3.0,SOUTH_EAST,FLOOD_BASIN,0.15
TR002399,Assam,Nagaon,26.309,92.6201,39,0.4,SOUTH_EAST,PLAINS,0.66
TR002400,Meghalaya,East Khasi Hills,25.4966,91.7998,1543,29.0,SOUTH_WEST,PLATEAU_ESCARPMENT,2.59
TR002401,Meghalaya,West Khasi Hills,25.4378,91.2419,1231,27.9,WEST,PLATEAU_ESCARPMENT,1.93
TR002402,Meghalaya,Ri-Bhoi,25.8547,91.9225,547,18.1,SOUTH_WEST,DISSECTED_HILLS,1.7
TR002403,Meghalaya,West Jaintia Hills,25.3511,92.3349,1344,25.4,SOUTH_WEST,DISSECTED_HILLS,1.2
TR002404,Sikkim,East Sikkim,27.2521,88.6672,1634,42.7,NORTH_EAST,VALLEY_GORGE,0.29
TR002405,Sikkim,North Sikkim,27.4366,88.5027,2454,48.8,EAST,HIGH_ALPINE,0.53
TR002406,Sikkim,South Sikkim,27.1007,88.354,1266,35.0,SOUTH,VALLEY_GORGE,0.45
TR002407,Nagaland,Kohima,25.5345,93.9932,1464,36.5,SOUTH_WEST,DISSECTED_HILLS,1.86
TR002408,Nagaland,Dimapur,25.897,93.6744,207,3.2,SOUTH_WEST,PLAINS,1.03
TR002409,Nagaland,Mokokchung,26.1852,94.5804,1340,30.3,NORTH,DISSECTED_HILLS,2.44
TR002410,Manipur,Imphal West,24.7146,93.9294,768,2.9,SOUTH_WEST,RIVER_VALLEY,0.32
TR002411,Manipur,Bishnupur,24.7563,93.7064,769,3.7,WEST,RIVER_VALLEY,0.54
TR002412,Manipur,Senapati,25.2417,94.045,1265,29.9,SOUTH_EAST,DISSECTED_HILLS,1.43
TR002413,Mizoram,Aizawl,23.6969,92.8178,1102,34.1,SOUTH_WEST,RIDGE_SLOPE,2.14
TR002414,Mizoram,Kolasib,24.2148,92.6503,555,26.9,SOUTH_EAST,DISSECTED_HILLS,1.52
TR002415,Mizoram,Lunglei,22.959,92.8603,1024,29.5,NORTH,RIDGE_SLOPE,2.53
TR002416,Tripura,West Tripura,23.7623,91.31,50,0.4,WEST,ROLLING_PLAINS,1.28
TR002417,Tripura,Sipahijala,23.7617,91.428,61,5.2,NORTH_WEST,ROLLING_PLAINS,2.68
TR002418,Tripura,Dhalai,23.9917,91.9256,96,12.8,NORTH_WEST,LOW_HILLS,1.86
TR002419,Arunachal Pradesh,Tawang,27.4522,91.7365,2941,45.8,SOUTH_EAST,HIGH_ALPINE,5.47
TR002420,Arunachal Pradesh,West Kameng,27.2521,92.3155,2140,38.8,SOUTH,STEEP_MOUNTAIN,4.38
TR002421,Arunachal Pradesh,Papum Pare,27.002,93.5589,283,17.2,NORTH_EAST,DISSECTED_HILLS,1.08
TR002422,Arunachal Pradesh,East Siang,27.9431,95.2494,182,9.5,NORTH_EAST,RIVER_VALLEY,0.65
TR002423,Arunachal Pradesh,Lower Subansiri,27.4015,93.7278,1512,32.3,NORTH,STEEP_MOUNTAIN,3.0
TR002424,Assam,Kamrup Metropolitan,26.2041,91.86,80,0.6,NORTH_WEST,PLAINS,0.85
TR002425,Assam,Kamrup Rural,26.1078,91.6871,47,0.4,SOUTH_EAST,PLAINS,0.85
TR002426,Assam,Darrang,26.3421,92.113,106,0.4,SOUTH,FLOOD_BASIN,0.49
TR002427,Assam,Sonitpur,26.7456,92.8217,86,0.4,EAST,RIVER_VALLEY,0.57
