flood_id,date,state,district,latitude,longitude,rainfall_24h_mm,river_level_m,river_distance_km,elevation_m,flood_occurred,severity,road_blocked,duration_hours,current_system_score
FL002156,2025-11-02,Sikkim,East Sikkim,27.3735,88.5472,0.7,3.02,0.09,1621,0,NONE,0,0.0,0.106
FL002157,2025-11-02,Sikkim,North Sikkim,27.5363,88.67,13.7,2.83,0.54,2502,0,NONE,0,0.0,0.071
FL002158,2025-11-02,Sikkim,South Sikkim,27.1378,88.3209,13.8,5.23,0.65,1240,0,NONE,0,0.0,0.145
FL002159,2025-11-03,Nagaland,Kohima,25.6805,94.2104,11.9,4.88,2.09,1390,0,NONE,0,0.0,0.182
FL002160,2025-11-03,Nagaland,Dimapur,25.9518,93.6775,0.6,6.37,1.02,147,0,NONE,0,0.0,0.29
FL002161,2025-11-03,Nagaland,Mokokchung,26.3822,94.6293,7.1,4.89,2.29,1275,0,NONE,0,0.0,0.254
FL002162,2025-11-03,Manipur,Imphal West,24.8888,93.8027,4.0,5.87,0.62,751,0,NONE,0,0.0,0.244
FL002163,2025-11-03,Manipur,Bishnupur,24.7726,93.6554,3.9,6.47,0.6,824,0,NONE,0,0.0,0.147
FL002164,2025-11-03,Manipur,Senapati,25.2003,93.9533,2.0,4.99,1.47,1309,0,NONE,0,0.0,0.323
FL002165,2025-11-03,Mizoram,Aizawl,23.7834,92.602,11.1,5.13,2.32,1070,0,NONE,0,0.0,0.19
FL002166,2025-11-03,Mizoram,Kolasib,24.2259,92.6042,10.6,4.91,1.49,563,0,NONE,0,0.0,0.372
FL002167,2025-11-03,Mizoram,Lunglei,22.8631,92.6067,11.6,2.77,2.56,975,0,NONE,0,0.0,0.248
FL002168,2025-11-03,Tripura,West Tripura,23.7367,91.2073,10.6,4.02,1.48,83,0,NONE,0,0.0,0.065
FL002169,2025-11-04,Tripura,Sipahijala,23.6894,91.4198,6.0,2.76,2.65,50,0,NONE,0,0.0,0.263
FL002170,2025-11-04,Tripura,Dhalai,23.7065,91.7425,13.9,5.07,1.46,175,0,NONE,0,0.0,0.137
FL002171,2025-11-04,Arunachal Pradesh,Tawang,27.6586,91.8734,11.5,3.77,5.14,2900,0,NONE,0,0.0,0.267
FL002172,2025-11-04,Arunachal Pradesh,West Kameng,27.1445,92.4425,7.4,5.3,4.5,2187,0,NONE,0,0.0,0.045
FL002173,2025-11-04,Arunachal Pradesh,Papum Pare,27.1597,93.4988,12.2,3.02,1.05,313,0,NONE,0,0.0,0.083
FL002174,2025-11-04,Arunachal Pradesh,East Siang,28.001,95.212,0.1,6.14,0.35,144,0,NONE,0,0.0,0.328
FL002175,2025-11-04,Arunachal Pradesh,Lower Subansiri,27.5935,93.948,12.1,5.81,3.14,1579,0,NONE,0,0.0,0.102
FL002176,2025-11-04,Assam,Kamrup Metropolitan,26.1009,91.628,6.3,6.41,0.73,107,0,NONE,0,0.0,0.321
FL002177,2025-11-04,Assam,Kamrup Rural,26.3295,91.5193,1.9,3.71,0.49,107,0,NONE,0,0.0,0.121
FL002178,2025-11-04,Assam,Darrang,26.5728,92.0385,11.3,5.04,0.48,57,0,NONE,0,0.0,0.251
FL002179,2025-11-05,Assam,Sonitpur,26.5894,92.8584,2.9,5.64,0.81,61,0,NONE,0,0.0,0.27
FL002180,2025-11-05,Assam,Dibrugarh,27.3648,94.9975,10.6,2.6,0.41,132,0,NONE,0,0.0,0.205
FL002181,2025-11-05,Assam,Cachar,24.9581,92.8224,12.9,4.78,0.34,20,0,NONE,0,0.0,0.13
FL002182,2025-11-05,Assam,Nagaon,26.2493,92.7466,4.3,2.61,0.79,68,0,NONE,0,0.0,0.097
FL002183,2025-11-05,Meghalaya,East Khasi Hills,25.4676,91.8405,9.5,6.01,2.35,1504,0,NONE,0,0.0,0.032
FL002184,2025-11-05,Meghalaya,West Khasi Hills,25.4811,91.1235,11.8,2.8,1.7,1329,0,NONE,0,0.0,0.129
FL002185,2025-11-05,Meghalaya,Ri-Bhoi,25.9496,91.8798,13.0,5.8,1.74,576,0,NONE,0,0.0,0.255
FL002186,2025-11-05,Meghalaya,West Jaintia Hills,25.5944,92.2926,4.8,2.55,0.92,1363,0,NONE,0,0.0,0.358
FL002187,2025-11-05,Sikkim,East Sikkim,27.4531,88.6749,9.3,5.53,0.12,1639,0,NONE,0,0.0,0.334
FL002188,2025-11-05,Sikkim,North Sikkim,27.3693,88.5836,2.9,3.86,0.54,2404,0,NONE,0,0.0,0.296
FL002189,2025-11-06,Sikkim,South Sikkim,27.1525,88.3123,4.5,6.43,0.75,1320,0,NONE,0,0.0,0.304
FL002190,2025-11-06,Nagaland,Kohima,25.6214,94.1682,2.8,5.15,1.96,1428,0,NONE,0,0.0,0.259
FL002191,2025-11-06,Nagaland,Dimapur,25.9237,93.6362,5.0,6.46,0.84,197,0,NONE,0,0.0,0.114
FL002192,2025-11-06,Nagaland,Mokokchung,26.2354,94.4186,10.1,4.17,2.36,1364,0,NONE,0,0.0,0.347
FL002193,2025-11-06,Manipur,Imphal West,24.6928,93.7941,9.0,5.0,0.27,810,0,NONE,0,0.0,0.261
FL002194,2025-11-06,Manipur,Bishnupur,24.5246,93.6161,5.3,3.67,0.41,809,0,NONE,0,0.0,0.222
FL002195,2025-11-06,Manipur,Senapati,25.1316,93.9156,8.8,4.93,1.62,1283,0,NONE,0,0.0,0.06
FL002196,2025-11-06,Mizoram,Aizawl,23.7355,92.6246,12.5,3.96,2.06,1096,0,NONE,0,0.0,0.181
FL002197,2025-11-06,Mizoram,Kolasib,24.1756,92.7155,7.8,5.88,1.47,621,0,NONE,0,0.0,0.186
FL002198,2025-11-06,Mizoram,Lunglei,22.8617,92.7776,12.9,3.28,2.3,1071,0,NONE,0,0.0,0.331
FL002199,2025-11-07,Tripura,West Tripura,23.9162,91.2263,13.5,3.57,0.98,20,0,NONE,0,0.0,0.217
FL002200,2025-11-07,Tripura,Sipahijala,23.6472,91.1688,14.0,4.93,3.15,77,0,NONE,0,0.0,0.157
FL002201,2025-11-07,Tripura,Dhalai,23.7754,91.911,5.0,3.33,1.45,88,0,NONE,0,0.0,0.372
FL002202,2025-11-07,Arunachal Pradesh,Tawang,27.5225,91.8697,12.4,2.74,5.56,2870,0,NONE,0,0.0,0.06
FL002203,2025-11-07,Arunachal Pradesh,West Kameng,27.2645,92.3857,0.4,5.9,4.83,2147,0,NONE,0,0.0,0.172
FL002204,2025-11-07,Arunachal Pradesh,Papum Pare,27.1252,93.7477,8.6,4.16,0.97,293,0,NONE,0,0.0,0.035
FL002205,2025-11-07,Arunachal Pradesh,East Siang,28.0424,95.2362,6.0,6.28,0.24,208,0,NONE,0,0.0,0.286
FL002206,2025-11-07,Arunachal Pradesh,Lower Subansiri,27.5641,93.9002,11.1,3.99,3.14,1618,0,NONE,0,0.0,0.351
FL002207,2025-11-07,Assam,Kamrup Metropolitan,26.0132,91.7343,13.4,3.84,1.14,98,0,NONE,0,0.0,0.121
FL002208,2025-11-07,Assam,Kamrup Rural,26.2459,91.6417,2.4,5.72,0.4,20,0,NONE,0,0.0,0.329
FL002209,2025-11-08,Assam,Darrang,26.4269,92.1028,9.0,6.44,0.41,110,0,NONE,0,0.0,0.125
FL002210,2025-11-08,Assam,Sonitpur,26.7678,92.7238,0.2,5.66,0.57,23,0,NONE,0,0.0,0.348
FL002211,2025-11-08,Assam,Dibrugarh,27.3904,94.8671,7.2,3.94,0.7,109,0,NONE,0,0.0,0.291
FL002212,2025-11-08,Assam,Cachar,24.9747,92.6353,11.3,3.22,0.46,20,0,NONE,0,0.0,0.31
FL002213,2025-11-08,Assam,Nagaon,26.2541,92.7164,3.4,5.58,0.93,52,0,NONE,0,0.0,0.026
FL002214,2025-11-08,Meghalaya,East Khasi Hills,25.5945,91.7589,10.0,6.36,2.03,1528,0,NONE,0,0.0,0.367
FL002215,2025-11-08,Meghalaya,West Khasi Hills,25.5704,91.2749,2.0,5.48,2.13,1234,0,NONE,0,0.0,0.282
FL002216,2025-11-08,Meghalaya,Ri-Bhoi,26.0448,91.8403,6.4,6.21,1.85,514,0,NONE,0,0.0,0.13
FL002217,2025-11-08,Meghalaya,West Jaintia Hills,25.3715,92.0776,11.7,5.21,1.34,1271,0,NONE,0,0.0,0.319
FL002218,2025-11-08,Sikkim,East Sikkim,27.4554,88.6945,5.8,6.49,0.37,1662,0,NONE,0,0.0,0.121
FL002219,2025-11-09,Sikkim,North Sikkim,27.612,88.475,8.3,4.69,0.13,2397,0,NONE,0,0.0,0.334
FL002220,2025-11-09,Sikkim,South Sikkim,27.0742,88.2131,1.5,5.93,0.73,1284,0,NONE,0,0.0,0.061
FL002221,2025-11-09,Nagaland,Kohima,25.8245,93.9975,5.8,5.09,1.63,1430,0,NONE,0,0.0,0.273
FL002222,2025-11-09,Nagaland,Dimapur,25.7798,93.6526,11.6,5.25,1.11,204,0,NONE,0,0.0,0.215
FL002223,2025-11-09,Nagaland,Mokokchung,26.419,94.6393,3.0,6.38,2.31,1369,0,NONE,0,0.0,0.055
FL002224,2025-11-09,Manipur,Imphal West,24.9494,94.0209,11.2,2.57,0.41,762,0,NONE,0,0.0,0.107
FL002225,2025-11-09,Manipur,Bishnupur,24.7503,93.7102,3.4,5.7,0.09,779,0,NONE,0,0.0,0.024
FL002226,2025-11-09,Manipur,Senapati,25.3801,94.0717,1.3,6.48,1.2,1269,0,NONE,0,0.0,0.189
FL002227,2025-11-09,Mizoram,Aizawl,23.8507,92.82,3.6,4.48,2.23,1136,0,NONE,0,0.0,0.128
FL002228,2025-11-09,Mizoram,Kolasib,24.1332,92.6417,12.1,3.56,0.97,654,0,NONE,0,0.0,0.235
FL002229,2025-11-10,Mizoram,Lunglei,22.8005,92.7221,7.1,3.61,2.32,1057,0,NONE,0,0.0,0.127
FL002230,2025-11-10,Tripura,West Tripura,23.8312,91.1469,14.0,6.03,1.15,20,0,NONE,0,0.0,0.128
FL002231,2025-11-10,Tripura,Sipahijala,23.7745,91.1799,2.2,3.82,2.87,81,0,NONE,0,0.0,0.288
FL002232,2025-11-10,Tripura,Dhalai,23.9588,91.8154,3.2,3.93,1.6,85,0,NONE,0,0.0,0.037
FL002233,2025-11-10,Arunachal Pradesh,Tawang,27.6341,91.8691,0.8,6.46,5.3,2924,0,NONE,0,0.0,0.345
FL002234,2025-11-10,Arunachal Pradesh,West Kameng,27.2188,92.2737,8.4,5.23,4.47,2217,0,NONE,0,0.0,0.327
FL002235,2025-11-10,Arunachal Pradesh,Papum Pare,27.1988,93.5454,10.6,4.78,1.44,356,0,NONE,0,0.0,0.26
FL002236,2025-11-10,Arunachal Pradesh,East Siang,28.0183,95.4248,2.9,3.34,0.66,150,0,NONE,0,0.0,0.234
FL002237,2025-11-10,Arunachal Pradesh,Lower Subansiri,27.6786,93.9057,2.7,5.37,2.8,1603,0,NONE,0,0.0,0.341
FL002238,2025-11-10,Assam,Kamrup Metropolitan,26.2109,91.7896,3.4,2.63,0.9,104,0,NONE,0,0.0,0.087
FL002239,2025-11-11,Assam,Kamrup Rural,26.1622,91.6278,11.6,3.83,0.46,96,0,NONE,0,0.0,0.048
FL002240,2025-11-11,Assam,Darrang,26.4164,92.1047,1.7,5.56,0.64,110,0,NONE,0,0.0,0.106
FL002241,2025-11-11,Assam,Sonitpur,26.568,92.8474,4.0,6.07,0.41,53,0,NONE,0,0.0,0.306
FL002242,2025-11-11,Assam,Dibrugarh,27.4856,94.8633,3.5,5.53,0.33,98,0,NONE,0,0.0,0.032
FL002243,2025-11-11,Assam,Cachar,24.7639,92.7041,9.6,5.19,0.35,48,0,NONE,0,0.0,0.23
FL002244,2025-11-11,Assam,Nagaon,26.2325,92.7045,10.9,5.63,1.0,45,0,NONE,0,0.0,0.378
FL002245,2025-11-11,Meghalaya,East Khasi Hills,25.5619,91.7485,0.8,2.9,2.58,1431,0,NONE,0,0.0,0.328
FL002246,2025-11-11,Meghalaya,West Khasi Hills,25.5041,91.3633,0.0,6.15,1.93,1247,0,NONE,0,0.0,0.208
FL002247,2025-11-11,Meghalaya,Ri-Bhoi,25.7739,91.9991,7.5,4.76,1.29,560,0,NONE,0,0.0,0.043
FL002248,2025-11-11,Meghalaya,West Jaintia Hills,25.3539,92.2798,5.6,3.98,1.17,1305,0,NONE,0,0.0,0.319
FL002249,2025-11-12,Sikkim,East Sikkim,27.2571,88.5088,12.9,4.77,0.05,1701,0,NONE,0,0.0,0.236
FL002250,2025-11-12,Sikkim,North Sikkim,27.3843,88.4116,2.7,5.01,0.34,2477,0,NONE,0,0.0,0.061
FL002251,2025-11-12,Sikkim,South Sikkim,27.1152,88.366,4.7,3.44,0.61,1269,0,NONE,0,0.0,0.054
FL002252,2025-11-12,Nagaland,Kohima,25.6028,94.0358,8.6,5.08,2.1,1466,0,NONE,0,0.0,0.347
FL002253,2025-11-12,Nagaland,Dimapur,25.9189,93.5909,9.8,4.82,0.7,165,0,NONE,0,0.0,0.261
FL002254,2025-11-12,Nagaland,Mokokchung,26.3081,94.5233,7.8,5.27,2.22,1290,0,NONE,0,0.0,0.319
FL002255,2025-11-12,Manipur,Imphal West,24.9157,93.9911,8.4,5.76,0.82,734,0,NONE,0,0.0,0.336
FL002256,2025-11-12,Manipur,Bishnupur,24.5253,93.7125,9.2,4.1,0.68,810,0,NONE,0,0.0,0.226
FL002257,2025-11-12,Manipur,Senapati,25.3792,93.9724,6.4,4.26,1.55,1310,0,NONE,0,0.0,0.206
FL002258,2025-11-12,Mizoram,Aizawl,23.6252,92.581,13.2,2.61,2.13,1189,0,NONE,0,0.0,0.175
FL002259,2025-11-13,Mizoram,Kolasib,24.1019,92.5934,0.3,5.97,1.46,590,0,NONE,0,0.0,0.134
FL002260,2025-11-13,Mizoram,Lunglei,22.8825,92.7644,0.7,6.44,2.5,1004,0,NONE,0,0.0,0.176
FL002261,2025-11-13,Tripura,West Tripura,23.8563,91.3339,6.0,3.12,1.6,20,0,NONE,0,0.0,0.299
FL002262,2025-11-13,Tripura,Sipahijala,23.5085,91.1852,12.6,6.43,2.92,91,0,NONE,0,0.0,0.237
FL002263,2025-11-13,Tripura,Dhalai,23.9993,91.8891,13.3,6.16,1.83,173,0,NONE,0,0.0,0.341
FL002264,2025-11-13,Arunachal Pradesh,Tawang,27.6904,91.8677,10.7,3.83,5.38,2846,0,NONE,0,0.0,0.18
FL002265,2025-11-13,Arunachal Pradesh,West Kameng,27.2706,92.361,6.3,4.52,4.44,2164,0,NONE,0,0.0,0.239
FL002266,2025-11-13,Arunachal Pradesh,Papum Pare,27.0236,93.5395,0.9,6.4,1.1,358,0,NONE,0,0.0,0.247
FL002267,2025-11-13,Arunachal Pradesh,East Siang,28.0104,95.4677,8.7,4.62,0.63,183,0,NONE,0,0.0,0.233
FL002268,2025-11-13,Arunachal Pradesh,Lower Subansiri,27.6641,93.7886,0.9,5.36,2.6,1545,0,NONE,0,0.0,0.273
FL002269,2025-11-14,Assam,Kamrup Metropolitan,26.1032,91.7314,7.8,3.54,0.82,24,0,NONE,0,0.0,0.105
FL002270,2025-11-14,Assam,Kamrup Rural,26.2058,91.66,6.4,6.48,0.51,20,0,NONE,0,0.0,0.204
FL002271,2025-11-14,Assam,Darrang,26.5748,92.0832,11.5,4.92,0.22,77,0,NONE,0,0.0,0.058
FL002272,2025-11-14,Assam,Sonitpur,26.5699,92.7368,10.5,3.08,0.58,28,0,NONE,0,0.0,0.158
FL002273,2025-11-14,Assam,Dibrugarh,27.3673,94.9103,2.1,2.56,0.73,160,0,NONE,0,0.0,0.196
FL002274,2025-11-14,Assam,Cachar,24.9462,92.6336,10.8,6.49,0.45,20,0,NONE,0,0.0,0.255
FL002275,2025-11-14,Assam,Nagaon,26.4086,92.675,9.3,4.56,0.47,20,0,NONE,0,0.0,0.362
FL002276,2025-11-14,Meghalaya,East Khasi Hills,25.5582,91.9503,8.2,5.14,2.51,1439,0,NONE,0,0.0,0.236
FL002277,2025-11-14,Meghalaya,West Khasi Hills,25.6356,91.3813,9.0,4.85,2.0,1265,0,NONE,0,0.0,0.288
FL002278,2025-11-14,Meghalaya,Ri-Bhoi,25.8224,91.818,3.9,3.07,1.83,533,0,NONE,0,0.0,0.202
FL002279,2025-11-15,Meghalaya,West Jaintia Hills,25.4774,92.235,9.3,5.59,1.33,1362,0,NONE,0,0.0,0.248
FL002280,2025-11-15,Sikkim,East Sikkim,27.2954,88.5912,2.6,5.65,0.33,1642,0,NONE,0,0.0,0.046
FL002281,2025-11-15,Sikkim,North Sikkim,27.4807,88.6273,11.3,5.81,0.17,2479,0,NONE,0,0.0,0.112
FL002282,2025-11-15,Sikkim,South Sikkim,27.2498,88.4749,4.1,3.8,0.25,1359,0,NONE,0,0.0,0.15
FL002283,2025-11-15,Nagaland,Kohima,25.5274,94.1365,0.8,4.56,1.8,1466,0,NONE,0,0.0,0.19
FL002284,2025-11-15,Nagaland,Dimapur,25.8884,93.7301,2.1,3.3,1.15,210,0,NONE,0,0.0,0.036
FL002285,2025-11-15,Nagaland,Mokokchung,26.2447,94.518,10.3,5.36,2.43,1266,0,NONE,0,0.0,0.07
FL002286,2025-11-15,Manipur,Imphal West,24.8409,94.04,10.7,6.34,0.5,779,0,NONE,0,0.0,0.12
FL002287,2025-11-15,Manipur,Bishnupur,24.7096,93.9006,2.9,2.68,0.53,715,0,NONE,0,0.0,0.37
FL002288,2025-11-15,Manipur,Senapati,25.4068,93.9232,2.4,4.41,1.72,1256,0,NONE,0,0.0,0.139
FL002289,2025-11-16,Mizoram,Aizawl,23.6714,92.6718,13.8,3.36,1.93,1091,0,NONE,0,0.0,0.194
FL002290,2025-11-16,Mizoram,Kolasib,24.2017,92.7956,4.7,4.39,1.12,586,0,NONE,0,0.0,0.091
FL002291,2025-11-16,Mizoram,Lunglei,22.9119,92.6218,0.6,5.51,2.34,989,0,NONE,0,0.0,0.24
FL002292,2025-11-16,Tripura,West Tripura,23.7436,91.3884,4.9,3.11,1.34,71,0,NONE,0,0.0,0.121
FL002293,2025-11-16,Tripura,Sipahijala,23.4969,91.4292,13.9,3.97,2.55,40,0,NONE,0,0.0,0.095
FL002294,2025-11-16,Tripura,Dhalai,23.9498,91.7077,6.0,4.71,1.97,106,0,NONE,0,0.0,0.206
FL002295,2025-11-16,Arunachal Pradesh,Tawang,27.5641,91.8428,2.5,4.72,5.14,2856,0,NONE,0,0.0,0.022
FL002296,2025-11-16,Arunachal Pradesh,West Kameng,27.1474,92.4778,4.7,4.77,4.83,2248,0,NONE,0,0.0,0.023
FL002297,2025-11-16,Arunachal Pradesh,Papum Pare,27.0984,93.4927,0.2,5.25,1.43,277,0,NONE,0,0.0,0.099
FL002298,2025-11-16,Arunachal Pradesh,East Siang,27.9509,95.2821,2.6,4.58,0.29,105,0,NONE,0,0.0,0.033
FL002299,2025-11-17,Arunachal Pradesh,Lower Subansiri,27.4223,93.727,5.4,3.32,2.96,1542,0,NONE,0,0.0,0.059
FL002300,2025-11-17,Assam,Kamrup Metropolitan,26.1484,91.8193,13.9,2.75,1.13,85,0,NONE,0,0.0,0.142
FL002301,2025-11-17,Assam,Kamrup Rural,26.0465,91.4421,5.2,3.51,0.56,88,0,NONE,0,0.0,0.309
FL002302,2025-11-17,Assam,Darrang,26.5544,92.0793,4.8,4.34,0.67,104,0,NONE,0,0.0,0.226
FL002303,2025-11-17,Assam,Sonitpur,26.672,92.7164,13.1,4.7,0.86,93,0,NONE,0,0.0,0.205
FL002304,2025-11-17,Assam,Dibrugarh,27.5248,94.8416,5.4,5.72,0.27,67,0,NONE,0,0.0,0.126
FL002305,2025-11-17,Assam,Cachar,24.8323,92.6684,12.2,3.53,0.57,46,0,NONE,0,0.0,0.355
FL002306,2025-11-17,Assam,Nagaon,26.4523,92.7588,8.2,2.59,0.77,20,0,NONE,0,0.0,0.163
FL002307,2025-11-17,Meghalaya,East Khasi Hills,25.6122,91.9563,11.3,4.87,2.12,1434,0,NONE,0,0.0,0.051
FL002308,2025-11-17,Meghalaya,West Khasi Hills,25.4741,91.2852,1.6,5.27,1.89,1301,0,NONE,0,0.0,0.242
FL002309,2025-11-18,Meghalaya,Ri-Bhoi,26.0363,91.9934,13.1,2.97,1.44,597,0,NONE,0,0.0,0.061
FL002310,2025-11-18,Meghalaya,West Jaintia Hills,25.4455,92.289,11.1,3.6,1.2,1320,0,NONE,0,0.0,0.144
FL002311,2025-11-18,Sikkim,East Sikkim,27.2775,88.5222,1.5,3.78,0.35,1702,0,NONE,0,0.0,0.203
FL002312,2025-11-18,Sikkim,North Sikkim,27.4759,88.5342,0.6,5.47,0.13,2421,0,NONE,0,0.0,0.335
FL002313,2025-11-18,Sikkim,South Sikkim,27.1594,88.2957,4.2,4.71,0.41,1254,0,NONE,0,0.0,0.198
FL002314,2025-11-18,Nagaland,Kohima,25.5635,94.2233,12.5,3.47,1.87,1487,0,NONE,0,0.0,0.273
FL002315,2025-11-18,Nagaland,Dimapur,25.8804,93.648,0.3,5.88,0.79,172,0,NONE,0,0.0,0.377
FL002316,2025-11-18,Nagaland,Mokokchung,26.4303,94.4927,7.1,4.05,2.02,1331,0,NONE,0,0.0,0.067
FL002317,2025-11-18,Manipur,Imphal West,24.7623,93.9042,0.5,4.48,0.42,781,0,NONE,0,0.0,0.119
FL002318,2025-11-18,Manipur,Bishnupur,24.4988,93.7602,3.1,2.63,0.58,738,0,NONE,0,0.0,0.162
FL002319,2025-11-19,Manipur,Senapati,25.2026,93.9829,8.9,2.65,1.5,1263,0,NONE,0,0.0,0.172
FL002320,2025-11-19,Mizoram,Aizawl,23.811,92.6007,5.9,3.6,1.83,1148,0,NONE,0,0.0,0.168
FL002321,2025-11-19,Mizoram,Kolasib,24.2319,92.8151,13.5,5.78,1.01,552,0,NONE,0,0.0,0.347
FL002322,2025-11-19,Mizoram,Lunglei,22.9414,92.8637,4.9,3.72,2.29,1058,0,NONE,0,0.0,0.277
FL002323,2025-11-19,Tripura,West Tripura,23.6963,91.1999,7.1,5.13,1.05,43,0,NONE,0,0.0,0.239
FL002324,2025-11-19,Tripura,Sipahijala,23.6457,91.4199,2.4,5.39,2.65,20,0,NONE,0,0.0,0.131
FL002325,2025-11-19,Tripura,Dhalai,23.8122,91.824,6.1,5.58,1.96,150,0,NONE,0,0.0,0.317
FL002326,2025-11-19,Arunachal Pradesh,Tawang,27.4469,91.7154,5.0,5.46,5.28,2960,0,NONE,0,0.0,0.364
FL002327,2025-11-19,Arunachal Pradesh,West Kameng,27.3519,92.2786,4.8,5.23,4.4,2176,0,NONE,0,0.0,0.316
FL002328,2025-11-19,Arunachal Pradesh,Papum Pare,27.1821,93.5408,5.6,5.16,1.48,294,0,NONE,0,0.0,0.021
FL002329,2025-11-20,Arunachal Pradesh,East Siang,28.0294,95.2962,2.7,4.53,0.33,199,0,NONE,0,0.0,0.249
FL002330,2025-11-20,Arunachal Pradesh,Lower Subansiri,27.4255,93.7022,12.5,2.91,3.03,1592,0,NONE,0,0.0,0.038
FL002331,2025-11-20,Assam,Kamrup Metropolitan,26.0005,91.809,12.5,6.0,0.65,64,0,NONE,0,0.0,0.113
FL002332,2025-11-20,Assam,Kamrup Rural,26.2558,91.6498,7.6,4.83,0.91,22,0,NONE,0,0.0,0.041
FL002333,2025-11-20,Assam,Darrang,26.5374,92.0085,12.4,5.21,0.23,87,0,NONE,0,0.0,0.237
FL002334,2025-11-20,Assam,Sonitpur,26.5446,92.7219,8.9,3.16,0.49,101,0,NONE,0,0.0,0.267
FL002335,2025-11-20,Assam,Dibrugarh,27.4517,94.8287,8.6,3.81,0.46,100,0,NONE,0,0.0,0.061
FL002336,2025-11-20,Assam,Cachar,24.9556,92.7889,13.3,3.5,0.6,20,0,NONE,0,0.0,0.158
FL002337,2025-11-20,Assam,Nagaon,26.4135,92.8194,4.8,4.79,0.52,101,0,NONE,0,0.0,0.184
FL002338,2025-11-20,Meghalaya,East Khasi Hills,25.496,92.0359,13.5,3.08,2.24,1480,0,NONE,0,0.0,0.153
FL002339,2025-11-21,Meghalaya,West Khasi Hills,25.503,91.1427,13.5,5.87,2.08,1259,0,NONE,0,0.0,0.064
FL002340,2025-11-21,Meghalaya,Ri-Bhoi,26.0427,91.7586,1.1,4.23,1.86,511,0,NONE,0,0.0,0.171
FL002341,2025-11-21,Meghalaya,West Jaintia Hills,25.478,92.0752,5.4,3.59,1.16,1321,0,NONE,0,0.0,0.29
FL002342,2025-11-21,Sikkim,East Sikkim,27.4058,88.6265,13.9,2.9,0.17,1619,0,NONE,0,0.0,0.046
FL002343,2025-11-21,Sikkim,North Sikkim,27.4736,88.6222,3.3,3.12,0.26,2496,0,NONE,0,0.0,0.049
FL002344,2025-11-21,Sikkim,South Sikkim,27.1896,88.322,8.0,6.34,0.29,1240,0,NONE,0,0.0,0.148
FL002345,2025-11-21,Nagaland,Kohima,25.6938,94.1052,8.9,5.55,1.97,1443,0,NONE,0,0.0,0.359
FL002346,2025-11-21,Nagaland,Dimapur,25.8534,93.7902,3.2,5.62,1.13,200,0,NONE,0,0.0,0.261
FL002347,2025-11-21,Nagaland,Mokokchung,26.3949,94.6464,7.6,6.41,2.09,1314,0,NONE,0,0.0,0.264
FL002348,2025-11-21,Manipur,Imphal West,24.8941,93.8354,10.5,4.67,0.38,820,0,NONE,0,0.0,0.15
FL002349,2025-11-22,Manipur,Bishnupur,24.7433,93.6486,1.8,2.74,0.16,823,0,NONE,0,0.0,0.234
FL002350,2025-11-22,Manipur,Senapati,25.3509,94.0062,9.4,6.15,1.42,1285,0,NONE,0,0.0,0.024
FL002351,2025-11-22,Mizoram,Aizawl,23.5799,92.6029,1.4,2.73,2.32,1107,0,NONE,0,0.0,0.249
FL002352,2025-11-22,Mizoram,Kolasib,24.1513,92.6267,3.2,3.26,1.37,663,0,NONE,0,0.0,0.349
FL002353,2025-11-22,Mizoram,Lunglei,22.7725,92.747,11.4,3.02,2.87,986,0,NONE,0,0.0,0.241
FL002354,2025-11-22,Tripura,West Tripura,23.7929,91.3182,12.4,3.83,1.56,35,0,NONE,0,0.0,0.335
FL002355,2025-11-22,Tripura,Sipahijala,23.7631,91.378,0.8,4.86,2.66,81,0,NONE,0,0.0,0.281
FL002356,2025-11-22,Tripura,Dhalai,23.9145,91.8422,3.4,2.93,1.45,120,0,NONE,0,0.0,0.063
FL002357,2025-11-22,Arunachal Pradesh,Tawang,27.4562,92.0025,5.9,5.73,5.08,2879,0,NONE,0,0.0,0.345
FL002358,2025-11-22,Arunachal Pradesh,West Kameng,27.1427,92.4035,6.3,2.94,4.55,2152,0,NONE,0,0.0,0.044
FL002359,2025-11-23,Arunachal Pradesh,Papum Pare,26.9973,93.5717,5.8,2.88,1.17,331,0,NONE,0,0.0,0.212
FL002360,2025-11-23,Arunachal Pradesh,East Siang,27.9202,95.2338,4.6,5.9,0.71,131,0,NONE,0,0.0,0.071
FL002361,2025-11-23,Arunachal Pradesh,Lower Subansiri,27.5753,93.7717,2.4,4.56,3.16,1579,0,NONE,0,0.0,0.024
FL002362,2025-11-23,Assam,Kamrup Metropolitan,26.1628,91.7787,6.8,3.44,0.65,20,0,NONE,0,0.0,0.172
FL002363,2025-11-23,Assam,Kamrup Rural,26.2542,91.496,4.9,3.5,0.43,31,0,NONE,0,0.0,0.126
FL002364,2025-11-23,Assam,Darrang,26.4587,92.0744,6.7,5.31,0.55,41,0,NONE,0,0.0,0.195
FL002365,2025-11-23,Assam,Sonitpur,26.6615,92.7258,1.7,4.9,0.65,121,0,NONE,0,0.0,0.228
FL002366,2025-11-23,Assam,Dibrugarh,27.5956,94.8248,0.8,5.5,0.79,48,0,NONE,0,0.0,0.036
FL002367,2025-11-23,Assam,Cachar,24.7107,92.8699,10.7,6.21,0.26,20,0,NONE,0,0.0,0.064
