travel_id,road_id,timestamp,state,district,distance_km,speed_limit_kmph,average_speed_kmph,traffic_level,weather_condition,road_condition,travel_time_minutes,delay_minutes
T002151,NH-27,2026-06-21 05:40:00,Assam,Nagaon,19.6,75,56.2,LOW,MODERATE_RAIN,GOOD,20.9,5.2
T002152,NH-206,2026-06-21 05:42:00,Meghalaya,East Khasi Hills,13.5,40,7.6,STANDSTILL,HEAVY_RAIN,POOR,106.6,86.3
T002153,NH-127B,2026-06-21 05:44:00,Meghalaya,West Khasi Hills,6.6,45,39.6,MODERATE,LIGHT_RAIN,FAIR,10.0,1.2
T002154,NH-06,2026-06-21 05:46:00,Meghalaya,Ri-Bhoi,10.2,65,65.0,LOW,CLEAR,FAIR,9.4,0.0
T002155,NH-06,2026-06-21 05:48:00,Meghalaya,West Jaintia Hills,16.7,45,39.6,MODERATE,LIGHT_RAIN,FAIR,25.3,3.0
T002156,NH-10,2026-06-21 05:50:00,Sikkim,East Sikkim,14.6,35,14.7,HIGH,MODERATE_RAIN,POOR,59.6,34.6
T002157,NH-310,2026-06-21 05:52:00,Sikkim,North Sikkim,16.1,30,20.1,HIGH,CLEAR,POOR,48.1,15.9
T002158,NH-510,2026-06-21 05:54:00,Sikkim,South Sikkim,8.6,40,16.8,HIGH,MODERATE_RAIN,POOR,30.7,17.8
T002159,NH-29,2026-06-21 05:56:00,Nagaland,Kohima,15.6,40,16.8,HIGH,MODERATE_RAIN,POOR,55.7,32.3
T002160,NH-29,2026-06-21 05:58:00,Nagaland,Dimapur,10.9,65,57.2,LOW,LIGHT_RAIN,GOOD,11.4,1.3
T002161,NH-02,2026-06-21 06:00:00,Nagaland,Mokokchung,17.8,40,16.8,HIGH,MODERATE_RAIN,POOR,63.6,36.9
T002162,NH-02,2026-06-21 06:02:00,Manipur,Imphal West,18.6,60,31.2,MODERATE,HEAVY_RAIN,GOOD,35.8,17.2
T002163,NH-02,2026-06-21 06:04:00,Manipur,Bishnupur,20.9,55,41.2,MODERATE,MODERATE_RAIN,GOOD,30.4,7.6
T002164,NH-02,2026-06-21 06:06:00,Manipur,Senapati,5.1,45,45.0,LOW,CLEAR,FAIR,6.8,0.0
T002165,NH-54,2026-06-21 06:08:00,Mizoram,Aizawl,19.5,40,7.6,STANDSTILL,HEAVY_RAIN,POOR,153.9,124.7
T002166,NH-54,2026-06-21 06:10:00,Mizoram,Kolasib,9.7,45,9.9,HIGH,TORRENTIAL_RAIN,FAIR,58.8,45.9
T002167,NH-54,2026-06-21 06:12:00,Mizoram,Lunglei,6.7,40,22.0,MODERATE,LIGHT_RAIN,POOR,18.3,8.2
T002168,NH-08,2026-06-21 06:14:00,Tripura,West Tripura,19.8,65,57.2,LOW,LIGHT_RAIN,GOOD,20.8,2.5
T002169,NH-08,2026-06-21 06:16:00,Tripura,Sipahijala,15.7,65,33.8,MODERATE,HEAVY_RAIN,GOOD,27.9,13.4
T002170,NH-08,2026-06-21 06:18:00,Tripura,Dhalai,21.0,55,12.1,HIGH,TORRENTIAL_RAIN,GOOD,104.1,81.2
T002171,NH-13,2026-06-21 06:20:00,Arunachal Pradesh,Tawang,21.3,35,23.5,MODERATE,CLEAR,POOR,54.4,17.9
T002172,NH-13,2026-06-21 06:22:00,Arunachal Pradesh,West Kameng,10.8,40,16.8,HIGH,MODERATE_RAIN,POOR,38.6,22.4
T002173,NH-415,2026-06-21 06:24:00,Arunachal Pradesh,Papum Pare,7.0,50,26.0,MODERATE,HEAVY_RAIN,FAIR,16.2,7.8
T002174,NH-515,2026-06-21 06:26:00,Arunachal Pradesh,East Siang,15.5,60,52.8,LOW,LIGHT_RAIN,GOOD,17.6,2.1
T002175,NH-13,2026-06-21 06:28:00,Arunachal Pradesh,Lower Subansiri,16.2,40,26.8,MODERATE,CLEAR,POOR,36.3,12.0
T002176,NH-27,2026-06-21 06:30:00,Assam,Kamrup Metropolitan,16.0,80,60.0,LOW,MODERATE_RAIN,GOOD,16.0,4.0
T002177,NH-27,2026-06-21 06:32:00,Assam,Kamrup Rural,19.7,80,80.0,LOW,CLEAR,GOOD,14.8,0.0
T002178,NH-15,2026-06-21 06:34:00,Assam,Darrang,15.1,65,33.8,MODERATE,HEAVY_RAIN,GOOD,26.8,12.9
T002179,NH-15,2026-06-21 06:36:00,Assam,Sonitpur,9.4,70,70.0,LOW,CLEAR,GOOD,8.1,0.0
T002180,NH-37,2026-06-21 06:38:00,Assam,Dibrugarh,13.8,70,36.4,MODERATE,HEAVY_RAIN,GOOD,22.7,10.9
T002181,NH-37,2026-06-21 06:40:00,Assam,Cachar,6.9,60,13.2,HIGH,TORRENTIAL_RAIN,GOOD,31.4,24.5
T002182,NH-27,2026-06-21 06:42:00,Assam,Nagaon,13.7,75,75.0,LOW,CLEAR,GOOD,11.0,0.0
T002183,NH-206,2026-06-21 06:44:00,Meghalaya,East Khasi Hills,20.5,40,30.0,MODERATE,MODERATE_RAIN,FAIR,41.0,10.3
T002184,NH-127B,2026-06-21 06:46:00,Meghalaya,West Khasi Hills,7.5,45,23.4,MODERATE,HEAVY_RAIN,FAIR,19.2,9.2
T002185,NH-06,2026-06-21 06:48:00,Meghalaya,Ri-Bhoi,14.8,65,14.3,HIGH,TORRENTIAL_RAIN,FAIR,62.1,48.4
T002186,NH-06,2026-06-21 06:50:00,Meghalaya,West Jaintia Hills,17.5,45,33.8,MODERATE,MODERATE_RAIN,FAIR,31.1,7.8
T002187,NH-10,2026-06-21 06:52:00,Sikkim,East Sikkim,14.3,35,6.6,STANDSTILL,HEAVY_RAIN,POOR,130.0,105.5
T002188,NH-310,2026-06-21 06:54:00,Sikkim,North Sikkim,6.3,30,20.1,HIGH,CLEAR,POOR,18.8,6.2
T002189,NH-510,2026-06-21 06:56:00,Sikkim,South Sikkim,21.2,40,4.0,STANDSTILL,TORRENTIAL_RAIN,POOR,318.0,286.2
T002190,NH-29,2026-06-21 06:58:00,Nagaland,Kohima,10.8,40,7.6,STANDSTILL,HEAVY_RAIN,POOR,85.3,69.1
T002191,NH-29,2026-06-21 07:00:00,Nagaland,Dimapur,8.2,65,65.0,LOW,CLEAR,GOOD,7.6,0.0
T002192,NH-02,2026-06-21 07:02:00,Nagaland,Mokokchung,10.1,40,16.8,HIGH,MODERATE_RAIN,POOR,36.1,21.0
T002193,NH-02,2026-06-21 07:04:00,Manipur,Imphal West,18.0,60,13.2,HIGH,TORRENTIAL_RAIN,GOOD,81.8,63.8
T002194,NH-02,2026-06-21 07:06:00,Manipur,Bishnupur,17.0,55,28.6,MODERATE,HEAVY_RAIN,GOOD,35.7,17.2
T002195,NH-02,2026-06-21 07:08:00,Manipur,Senapati,19.8,45,4.0,STANDSTILL,TORRENTIAL_RAIN,POOR,297.0,270.6
T002196,NH-54,2026-06-21 07:10:00,Mizoram,Aizawl,18.5,40,22.0,MODERATE,LIGHT_RAIN,POOR,50.5,22.8
T002197,NH-54,2026-06-21 07:12:00,Mizoram,Kolasib,6.3,45,23.4,MODERATE,HEAVY_RAIN,FAIR,16.2,7.8
T002198,NH-54,2026-06-21 07:14:00,Mizoram,Lunglei,12.9,40,40.0,MODERATE,CLEAR,FAIR,19.4,0.0
T002199,NH-08,2026-06-21 07:16:00,Tripura,West Tripura,13.9,65,57.2,LOW,LIGHT_RAIN,GOOD,14.6,1.8
T002200,NH-08,2026-06-21 07:18:00,Tripura,Sipahijala,5.5,65,33.8,MODERATE,HEAVY_RAIN,GOOD,9.8,4.7
T002201,NH-08,2026-06-21 07:20:00,Tripura,Dhalai,7.1,55,55.0,LOW,CLEAR,GOOD,7.7,0.0
T002202,NH-13,2026-06-21 07:22:00,Arunachal Pradesh,Tawang,8.0,35,4.0,STANDSTILL,TORRENTIAL_RAIN,POOR,120.0,106.3
T002203,NH-13,2026-06-21 07:24:00,Arunachal Pradesh,West Kameng,9.1,40,16.8,HIGH,MODERATE_RAIN,POOR,32.5,18.9
T002204,NH-415,2026-06-21 07:26:00,Arunachal Pradesh,Papum Pare,7.7,50,50.0,LOW,CLEAR,FAIR,9.2,0.0
T002205,NH-515,2026-06-21 07:28:00,Arunachal Pradesh,East Siang,20.1,60,31.2,MODERATE,HEAVY_RAIN,GOOD,38.7,18.6
T002206,NH-13,2026-06-21 07:30:00,Arunachal Pradesh,Lower Subansiri,12.2,40,26.8,MODERATE,CLEAR,POOR,27.3,9.0
T002207,NH-27,2026-06-21 07:32:00,Assam,Kamrup Metropolitan,5.8,80,17.6,HIGH,TORRENTIAL_RAIN,GOOD,19.8,15.5
T002208,NH-27,2026-06-21 07:34:00,Assam,Kamrup Rural,13.3,80,60.0,LOW,MODERATE_RAIN,GOOD,13.3,3.3
T002209,NH-15,2026-06-21 07:36:00,Assam,Darrang,21.9,65,14.3,HIGH,TORRENTIAL_RAIN,GOOD,91.9,71.7
T002210,NH-15,2026-06-21 07:38:00,Assam,Sonitpur,15.7,70,52.5,LOW,MODERATE_RAIN,GOOD,17.9,4.4
T002211,NH-37,2026-06-21 07:40:00,Assam,Dibrugarh,19.7,70,61.6,LOW,LIGHT_RAIN,GOOD,19.2,2.3
T002212,NH-37,2026-06-21 07:42:00,Assam,Cachar,6.7,60,60.0,LOW,CLEAR,GOOD,6.7,0.0
T002213,NH-27,2026-06-21 07:44:00,Assam,Nagaon,21.3,75,16.5,HIGH,TORRENTIAL_RAIN,GOOD,77.5,60.5
T002214,NH-206,2026-06-21 07:46:00,Meghalaya,East Khasi Hills,5.1,40,20.8,HIGH,HEAVY_RAIN,FAIR,14.7,7.0
T002215,NH-127B,2026-06-21 07:48:00,Meghalaya,West Khasi Hills,11.7,45,33.8,MODERATE,MODERATE_RAIN,FAIR,20.8,5.2
T002216,NH-06,2026-06-21 07:50:00,Meghalaya,Ri-Bhoi,5.1,65,33.8,MODERATE,HEAVY_RAIN,FAIR,9.1,4.4
T002217,NH-06,2026-06-21 07:52:00,Meghalaya,West Jaintia Hills,10.3,45,9.9,HIGH,TORRENTIAL_RAIN,FAIR,62.4,48.7
T002218,NH-10,2026-06-21 07:54:00,Sikkim,East Sikkim,20.8,35,4.0,STANDSTILL,TORRENTIAL_RAIN,POOR,312.0,276.3
T002219,NH-310,2026-06-21 07:56:00,Sikkim,North Sikkim,9.1,30,5.7,STANDSTILL,HEAVY_RAIN,POOR,95.8,77.6
T002220,NH-510,2026-06-21 07:58:00,Sikkim,South Sikkim,19.8,40,22.0,MODERATE,LIGHT_RAIN,POOR,54.0,24.3
T002221,NH-29,2026-06-21 08:00:00,Nagaland,Kohima,7.1,40,4.0,STANDSTILL,TORRENTIAL_RAIN,POOR,106.5,95.8
T002222,NH-29,2026-06-21 08:02:00,Nagaland,Dimapur,13.2,65,14.3,HIGH,TORRENTIAL_RAIN,GOOD,55.4,43.2
T002223,NH-02,2026-06-21 08:04:00,Nagaland,Mokokchung,12.5,40,40.0,MODERATE,CLEAR,FAIR,18.8,0.1
T002224,NH-02,2026-06-21 08:06:00,Manipur,Imphal West,6.3,60,52.8,LOW,LIGHT_RAIN,GOOD,7.2,0.9
T002225,NH-02,2026-06-21 08:08:00,Manipur,Bishnupur,8.1,55,28.6,MODERATE,HEAVY_RAIN,GOOD,17.0,8.2
T002226,NH-02,2026-06-21 08:10:00,Manipur,Senapati,19.2,45,33.8,MODERATE,MODERATE_RAIN,FAIR,34.1,8.5
T002227,NH-54,2026-06-21 08:12:00,Mizoram,Aizawl,15.7,40,22.0,MODERATE,LIGHT_RAIN,POOR,42.8,19.2
T002228,NH-54,2026-06-21 08:14:00,Mizoram,Kolasib,6.3,45,23.4,MODERATE,HEAVY_RAIN,FAIR,16.2,7.8
T002229,NH-54,2026-06-21 08:16:00,Mizoram,Lunglei,7.7,40,26.8,MODERATE,CLEAR,POOR,17.2,5.6
T002230,NH-08,2026-06-21 08:18:00,Tripura,West Tripura,18.7,65,57.2,LOW,LIGHT_RAIN,GOOD,19.6,2.3
T002231,NH-08,2026-06-21 08:20:00,Tripura,Sipahijala,11.5,65,48.8,LOW,MODERATE_RAIN,GOOD,14.1,3.5
T002232,NH-08,2026-06-21 08:22:00,Tripura,Dhalai,5.3,55,12.1,HIGH,TORRENTIAL_RAIN,GOOD,26.3,20.5
T002233,NH-13,2026-06-21 08:24:00,Arunachal Pradesh,Tawang,19.2,35,6.6,STANDSTILL,HEAVY_RAIN,POOR,174.5,141.6
T002234,NH-13,2026-06-21 08:26:00,Arunachal Pradesh,West Kameng,21.9,40,26.8,MODERATE,CLEAR,POOR,49.0,16.1
T002235,NH-415,2026-06-21 08:28:00,Arunachal Pradesh,Papum Pare,7.5,50,26.0,MODERATE,HEAVY_RAIN,FAIR,17.3,8.3
T002236,NH-515,2026-06-21 08:30:00,Arunachal Pradesh,East Siang,16.4,60,52.8,LOW,LIGHT_RAIN,GOOD,18.6,2.2
T002237,NH-13,2026-06-21 08:32:00,Arunachal Pradesh,Lower Subansiri,10.0,40,4.0,STANDSTILL,TORRENTIAL_RAIN,POOR,150.0,135.0
T002238,NH-27,2026-06-21 08:34:00,Assam,Kamrup Metropolitan,19.6,80,17.6,HIGH,TORRENTIAL_RAIN,GOOD,66.8,52.1
T002239,NH-27,2026-06-21 08:36:00,Assam,Kamrup Rural,18.5,80,41.6,MODERATE,HEAVY_RAIN,GOOD,26.7,12.8
T002240,NH-15,2026-06-21 08:38:00,Assam,Darrang,18.9,65,57.2,LOW,LIGHT_RAIN,GOOD,19.8,2.4
T002241,NH-15,2026-06-21 08:40:00,Assam,Sonitpur,10.2,70,52.5,LOW,MODERATE_RAIN,GOOD,11.7,3.0
T002242,NH-37,2026-06-21 08:42:00,Assam,Dibrugarh,19.0,70,70.0,LOW,CLEAR,GOOD,16.3,0.0
T002243,NH-37,2026-06-21 08:44:00,Assam,Cachar,12.3,60,45.0,LOW,MODERATE_RAIN,GOOD,16.4,4.1
T002244,NH-27,2026-06-21 08:46:00,Assam,Nagaon,8.6,75,66.0,LOW,LIGHT_RAIN,GOOD,7.8,0.9
T002245,NH-206,2026-06-21 08:48:00,Meghalaya,East Khasi Hills,5.8,40,22.0,MODERATE,LIGHT_RAIN,POOR,15.8,7.1
T002246,NH-127B,2026-06-21 08:50:00,Meghalaya,West Khasi Hills,8.5,45,33.8,MODERATE,MODERATE_RAIN,FAIR,15.1,3.8
T002247,NH-06,2026-06-21 08:52:00,Meghalaya,Ri-Bhoi,10.1,65,57.2,LOW,LIGHT_RAIN,FAIR,10.6,1.3
T002248,NH-06,2026-06-21 08:54:00,Meghalaya,West Jaintia Hills,14.6,45,39.6,MODERATE,LIGHT_RAIN,FAIR,22.1,2.6
T002249,NH-10,2026-06-21 08:56:00,Sikkim,East Sikkim,13.7,35,23.5,MODERATE,CLEAR,POOR,35.0,11.5
T002250,NH-310,2026-06-21 08:58:00,Sikkim,North Sikkim,19.7,30,5.7,STANDSTILL,HEAVY_RAIN,POOR,207.4,168.0
T002251,NH-510,2026-06-21 09:00:00,Sikkim,South Sikkim,14.7,40,26.8,MODERATE,CLEAR,POOR,32.9,10.8
T002252,NH-29,2026-06-21 09:02:00,Nagaland,Kohima,8.2,40,16.8,HIGH,MODERATE_RAIN,POOR,29.3,17.0
T002253,NH-29,2026-06-21 09:04:00,Nagaland,Dimapur,19.4,65,65.0,LOW,CLEAR,GOOD,17.9,0.0
T002254,NH-02,2026-06-21 09:06:00,Nagaland,Mokokchung,17.9,40,20.8,HIGH,HEAVY_RAIN,FAIR,51.6,24.8
T002255,NH-02,2026-06-21 09:08:00,Manipur,Imphal West,10.5,60,45.0,LOW,MODERATE_RAIN,GOOD,14.0,3.5
T002256,NH-02,2026-06-21 09:10:00,Manipur,Bishnupur,17.1,55,55.0,LOW,CLEAR,GOOD,18.7,0.0
T002257,NH-02,2026-06-21 09:12:00,Manipur,Senapati,19.4,45,18.9,HIGH,MODERATE_RAIN,POOR,61.6,35.7
T002258,NH-54,2026-06-21 09:14:00,Mizoram,Aizawl,10.2,40,16.8,HIGH,MODERATE_RAIN,POOR,36.4,21.1
T002259,NH-54,2026-06-21 09:16:00,Mizoram,Kolasib,15.8,45,23.4,MODERATE,HEAVY_RAIN,FAIR,40.5,19.4
T002260,NH-54,2026-06-21 09:18:00,Mizoram,Lunglei,11.7,40,26.8,MODERATE,CLEAR,POOR,26.2,8.7
T002261,NH-08,2026-06-21 09:20:00,Tripura,West Tripura,20.2,65,33.8,MODERATE,HEAVY_RAIN,GOOD,35.9,17.3
T002262,NH-08,2026-06-21 09:22:00,Tripura,Sipahijala,12.8,65,57.2,LOW,LIGHT_RAIN,GOOD,13.4,1.6
T002263,NH-08,2026-06-21 09:24:00,Tripura,Dhalai,8.6,55,28.6,MODERATE,HEAVY_RAIN,GOOD,18.0,8.6
T002264,NH-13,2026-06-21 09:26:00,Arunachal Pradesh,Tawang,11.8,35,14.7,HIGH,MODERATE_RAIN,POOR,48.2,28.0
T002265,NH-13,2026-06-21 09:28:00,Arunachal Pradesh,West Kameng,12.1,40,22.0,MODERATE,LIGHT_RAIN,POOR,33.0,14.9
T002266,NH-415,2026-06-21 09:30:00,Arunachal Pradesh,Papum Pare,6.6,50,26.0,MODERATE,HEAVY_RAIN,FAIR,15.2,7.3
T002267,NH-515,2026-06-21 09:32:00,Arunachal Pradesh,East Siang,6.6,60,31.2,MODERATE,HEAVY_RAIN,GOOD,12.7,6.1
T002268,NH-13,2026-06-21 09:34:00,Arunachal Pradesh,Lower Subansiri,6.4,40,16.8,HIGH,MODERATE_RAIN,POOR,22.9,13.3
T002269,NH-27,2026-06-21 09:36:00,Assam,Kamrup Metropolitan,5.3,80,70.4,LOW,LIGHT_RAIN,GOOD,4.5,0.5
T002270,NH-27,2026-06-21 09:38:00,Assam,Kamrup Rural,20.1,80,60.0,LOW,MODERATE_RAIN,GOOD,20.1,5.0
T002271,NH-15,2026-06-21 09:40:00,Assam,Darrang,14.6,65,57.2,LOW,LIGHT_RAIN,GOOD,15.3,1.8
T002272,NH-15,2026-06-21 09:42:00,Assam,Sonitpur,10.9,70,70.0,LOW,CLEAR,GOOD,9.3,0.0
T002273,NH-37,2026-06-21 09:44:00,Assam,Dibrugarh,5.7,70,70.0,LOW,CLEAR,GOOD,4.9,0.0
T002274,NH-37,2026-06-21 09:46:00,Assam,Cachar,18.4,60,60.0,LOW,CLEAR,GOOD,18.4,0.0
T002275,NH-27,2026-06-21 09:48:00,Assam,Nagaon,6.6,75,39.0,MODERATE,HEAVY_RAIN,GOOD,10.2,4.9
T002276,NH-206,2026-06-21 09:50:00,Meghalaya,East Khasi Hills,17.5,40,40.0,MODERATE,CLEAR,FAIR,26.2,0.0
T002277,NH-127B,2026-06-21 09:52:00,Meghalaya,West Khasi Hills,12.7,45,33.8,MODERATE,MODERATE_RAIN,FAIR,22.5,5.6
T002278,NH-06,2026-06-21 09:54:00,Meghalaya,Ri-Bhoi,6.7,65,33.8,MODERATE,HEAVY_RAIN,FAIR,11.9,5.7
T002279,NH-06,2026-06-21 09:56:00,Meghalaya,West Jaintia Hills,18.9,45,23.4,MODERATE,HEAVY_RAIN,FAIR,48.5,23.3
T002280,NH-10,2026-06-21 09:58:00,Sikkim,East Sikkim,18.2,35,23.5,MODERATE,CLEAR,POOR,46.5,15.3
T002281,NH-310,2026-06-21 10:00:00,Sikkim,North Sikkim,21.2,30,12.6,HIGH,MODERATE_RAIN,POOR,101.0,58.6
T002282,NH-510,2026-06-21 10:02:00,Sikkim,South Sikkim,14.4,40,22.0,MODERATE,LIGHT_RAIN,POOR,39.3,17.7
T002283,NH-29,2026-06-21 10:04:00,Nagaland,Kohima,6.6,40,7.6,STANDSTILL,HEAVY_RAIN,POOR,52.1,42.2
T002284,NH-29,2026-06-21 10:06:00,Nagaland,Dimapur,18.8,65,65.0,LOW,CLEAR,GOOD,17.4,0.0
T002285,NH-02,2026-06-21 10:08:00,Nagaland,Mokokchung,5.8,40,7.6,STANDSTILL,HEAVY_RAIN,POOR,45.8,37.1
T002286,NH-02,2026-06-21 10:10:00,Manipur,Imphal West,11.2,60,45.0,LOW,MODERATE_RAIN,GOOD,14.9,3.7
T002287,NH-02,2026-06-21 10:12:00,Manipur,Bishnupur,8.3,55,41.2,MODERATE,MODERATE_RAIN,GOOD,12.1,3.0
T002288,NH-02,2026-06-21 10:14:00,Manipur,Senapati,15.9,45,45.0,LOW,CLEAR,FAIR,21.2,0.0
T002289,NH-54,2026-06-21 10:16:00,Mizoram,Aizawl,16.2,40,26.8,MODERATE,CLEAR,POOR,36.3,12.0
T002290,NH-54,2026-06-21 10:18:00,Mizoram,Kolasib,19.7,45,23.4,MODERATE,HEAVY_RAIN,FAIR,50.5,24.2
T002291,NH-54,2026-06-21 10:20:00,Mizoram,Lunglei,17.9,40,26.8,MODERATE,CLEAR,POOR,40.1,13.3
T002292,NH-08,2026-06-21 10:22:00,Tripura,West Tripura,5.7,65,48.8,LOW,MODERATE_RAIN,GOOD,7.0,1.7
T002293,NH-08,2026-06-21 10:24:00,Tripura,Sipahijala,13.6,65,14.3,HIGH,TORRENTIAL_RAIN,GOOD,57.1,44.5
T002294,NH-08,2026-06-21 10:26:00,Tripura,Dhalai,11.0,55,48.4,LOW,LIGHT_RAIN,GOOD,13.6,1.6
T002295,NH-13,2026-06-21 10:28:00,Arunachal Pradesh,Tawang,12.6,35,6.6,STANDSTILL,HEAVY_RAIN,POOR,114.5,92.9
T002296,NH-13,2026-06-21 10:30:00,Arunachal Pradesh,West Kameng,16.3,40,4.0,STANDSTILL,TORRENTIAL_RAIN,POOR,244.5,220.1
T002297,NH-415,2026-06-21 10:32:00,Arunachal Pradesh,Papum Pare,8.1,50,11.0,HIGH,TORRENTIAL_RAIN,FAIR,44.2,34.5
T002298,NH-515,2026-06-21 10:34:00,Arunachal Pradesh,East Siang,14.6,60,45.0,LOW,MODERATE_RAIN,GOOD,19.5,4.9
T002299,NH-13,2026-06-21 10:36:00,Arunachal Pradesh,Lower Subansiri,13.5,40,16.8,HIGH,MODERATE_RAIN,POOR,48.2,28.0
T002300,NH-27,2026-06-21 10:38:00,Assam,Kamrup Metropolitan,18.7,80,80.0,LOW,CLEAR,GOOD,14.0,0.0
T002301,NH-27,2026-06-21 10:40:00,Assam,Kamrup Rural,17.4,80,70.4,LOW,LIGHT_RAIN,GOOD,14.8,1.8
T002302,NH-15,2026-06-21 10:42:00,Assam,Darrang,17.2,65,48.8,LOW,MODERATE_RAIN,GOOD,21.1,5.2
T002303,NH-15,2026-06-21 10:44:00,Assam,Sonitpur,15.3,70,15.4,HIGH,TORRENTIAL_RAIN,GOOD,59.6,46.5
T002304,NH-37,2026-06-21 10:46:00,Assam,Dibrugarh,16.7,70,36.4,MODERATE,HEAVY_RAIN,GOOD,27.5,13.2
T002305,NH-37,2026-06-21 10:48:00,Assam,Cachar,6.0,60,13.2,HIGH,TORRENTIAL_RAIN,GOOD,27.3,21.3
T002306,NH-27,2026-06-21 10:50:00,Assam,Nagaon,8.6,75,39.0,MODERATE,HEAVY_RAIN,GOOD,13.2,6.3
T002307,NH-206,2026-06-21 10:52:00,Meghalaya,East Khasi Hills,21.7,40,16.8,HIGH,MODERATE_RAIN,POOR,77.5,45.0
T002308,NH-127B,2026-06-21 10:54:00,Meghalaya,West Khasi Hills,15.9,45,33.8,MODERATE,MODERATE_RAIN,FAIR,28.2,7.0
T002309,NH-06,2026-06-21 10:56:00,Meghalaya,Ri-Bhoi,19.4,65,48.8,LOW,MODERATE_RAIN,FAIR,23.9,6.0
T002310,NH-06,2026-06-21 10:58:00,Meghalaya,West Jaintia Hills,16.8,45,23.4,MODERATE,HEAVY_RAIN,FAIR,43.1,20.7
T002311,NH-10,2026-06-21 11:00:00,Sikkim,East Sikkim,15.1,35,4.0,STANDSTILL,TORRENTIAL_RAIN,POOR,226.5,200.6
T002312,NH-310,2026-06-21 11:02:00,Sikkim,North Sikkim,8.4,30,5.7,STANDSTILL,HEAVY_RAIN,POOR,88.4,71.6
T002313,NH-510,2026-06-21 11:04:00,Sikkim,South Sikkim,16.3,40,7.6,STANDSTILL,HEAVY_RAIN,POOR,128.7,104.2
T002314,NH-29,2026-06-21 11:06:00,Nagaland,Kohima,20.7,40,22.0,MODERATE,LIGHT_RAIN,POOR,56.5,25.5
T002315,NH-29,2026-06-21 11:08:00,Nagaland,Dimapur,6.1,65,33.8,MODERATE,HEAVY_RAIN,GOOD,10.8,5.2
T002316,NH-02,2026-06-21 11:10:00,Nagaland,Mokokchung,17.5,40,26.8,MODERATE,CLEAR,POOR,39.2,13.0
T002317,NH-02,2026-06-21 11:12:00,Manipur,Imphal West,18.9,60,52.8,LOW,LIGHT_RAIN,GOOD,21.5,2.6
T002318,NH-02,2026-06-21 11:14:00,Manipur,Bishnupur,12.7,55,28.6,MODERATE,HEAVY_RAIN,GOOD,26.6,12.7
T002319,NH-02,2026-06-21 11:16:00,Manipur,Senapati,20.3,45,30.2,MODERATE,CLEAR,POOR,40.3,13.2
T002320,NH-54,2026-06-21 11:18:00,Mizoram,Aizawl,17.3,40,22.0,MODERATE,LIGHT_RAIN,POOR,47.2,21.3
T002321,NH-54,2026-06-21 11:20:00,Mizoram,Kolasib,20.4,45,9.9,HIGH,TORRENTIAL_RAIN,FAIR,123.6,96.4
T002322,NH-54,2026-06-21 11:22:00,Mizoram,Lunglei,6.2,40,26.8,MODERATE,CLEAR,POOR,13.9,4.6
T002323,NH-08,2026-06-21 11:24:00,Tripura,West Tripura,8.4,65,65.0,LOW,CLEAR,GOOD,7.8,0.0
T002324,NH-08,2026-06-21 11:26:00,Tripura,Sipahijala,11.6,65,14.3,HIGH,TORRENTIAL_RAIN,GOOD,48.7,38.0
T002325,NH-08,2026-06-21 11:28:00,Tripura,Dhalai,15.9,55,55.0,LOW,CLEAR,GOOD,17.3,0.0
T002326,NH-13,2026-06-21 11:30:00,Arunachal Pradesh,Tawang,19.0,35,19.2,HIGH,LIGHT_RAIN,POOR,59.4,26.8
T002327,NH-13,2026-06-21 11:32:00,Arunachal Pradesh,West Kameng,15.1,40,4.0,STANDSTILL,TORRENTIAL_RAIN,POOR,226.5,203.8
T002328,NH-415,2026-06-21 11:34:00,Arunachal Pradesh,Papum Pare,5.8,50,50.0,LOW,CLEAR,FAIR,7.0,0.0
T002329,NH-515,2026-06-21 11:36:00,Arunachal Pradesh,East Siang,16.7,60,13.2,HIGH,TORRENTIAL_RAIN,GOOD,75.9,59.2
T002330,NH-13,2026-06-21 11:38:00,Arunachal Pradesh,Lower Subansiri,11.4,40,7.6,STANDSTILL,HEAVY_RAIN,POOR,90.0,72.9
T002331,NH-27,2026-06-21 11:40:00,Assam,Kamrup Metropolitan,11.5,80,41.6,MODERATE,HEAVY_RAIN,GOOD,16.6,8.0
T002332,NH-27,2026-06-21 11:42:00,Assam,Kamrup Rural,7.7,80,80.0,LOW,CLEAR,GOOD,5.8,0.0
T002333,NH-15,2026-06-21 11:44:00,Assam,Darrang,12.7,65,65.0,LOW,CLEAR,GOOD,11.7,0.0
T002334,NH-15,2026-06-21 11:46:00,Assam,Sonitpur,15.7,70,61.6,LOW,LIGHT_RAIN,GOOD,15.3,1.8
T002335,NH-37,2026-06-21 11:48:00,Assam,Dibrugarh,17.9,70,15.4,HIGH,TORRENTIAL_RAIN,GOOD,69.7,54.4
T002336,NH-37,2026-06-21 11:50:00,Assam,Cachar,20.9,60,52.8,LOW,LIGHT_RAIN,GOOD,23.8,2.9
T002337,NH-27,2026-06-21 11:52:00,Assam,Nagaon,9.2,75,66.0,LOW,LIGHT_RAIN,GOOD,8.4,1.0
T002338,NH-206,2026-06-21 11:54:00,Meghalaya,East Khasi Hills,9.8,40,22.0,MODERATE,LIGHT_RAIN,POOR,26.7,12.0
